# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 3 7000 3 0 0 0
 8.000000E+00 2 7000 2 0 0 0
 1.200000E+01 5 6999 4 0 0 1
 1.600000E+01 11 6998 9 0 1 1
 2.000000E+01 9 6997 6 0 1 2
 2.400000E+01 9 6997 5 1 1 2
 2.800000E+01 10 6993 6 1 1 2
 3.200000E+01 17 6990 11 2 1 3
 3.600000E+01 24 6988 17 3 1 3
 4.000000E+01 23 6983 17 1 1 4
 4.400000E+01 26 6982 19 1 1 5
 4.800000E+01 36 6978 26 3 1 6
 5.200000E+01 57 6971 41 5 3 8
 5.600000E+01 65 6960 47 4 5 9
 6.000000E+01 94 6949 68 8 7 11
 6.400000E+01 109 6923 76 10 8 15
 6.800000E+01 134 6903 94 10 12 18
 7.200000E+01 172 6867 120 14 14 24
 7.600000E+01 204 6834 149 11 19 25
 8.000000E+01 272 6799 199 20 22 31
 8.400000E+01 325 6736 234 25 23 43
 8.800000E+01 424 6675 311 33 25 55
 9.200000E+01 552 6598 390 52 36 74
 9.600000E+01 697 6512 493 55 52 97
 1.000000E+02 923 6364 656 86 60 121
 1.040000E+02 1156 6197 827 89 79 161
 1.080000E+02 1470 5969 1051 108 94 217
 1.120000E+02 1773 5688 1246 140 115 272
 1.160000E+02 2297 5325 1596 199 159 343
 1.200000E+02 2938 4872 2038 257 200 443
 1.240000E+02 3550 4337 2452 269 255 574
 1.280000E+02 4333 3807 2916 397 304 716
 1.320000E+02 5341 3142 3585 481 373 902
 1.360000E+02 6335 2481 4124 588 482 1141
 1.400000E+02 7500 1794 4730 728 617 1425
 1.440000E+02 8731 1219 5328 808 797 1798
 1.480000E+02 9827 779 5708 966 983 2170
 1.520000E+02 11202 458 6244 1162 1179 2617
 1.560000E+02 12044 253 6160 1290 1408 3186
 1.600000E+02 12738 134 5847 1398 1670 3823
 1.640000E+02 13393 78 5596 1412 1923 4462
 1.680000E+02 13586 47 4853 1410 2193 5130
 1.720000E+02 13731 31 4098 1414 2492 5727
 1.760000E+02 13638 16 3200 1346 2751 6341
 1.800000E+02 13473 11 2355 1239 2980 6899
 1.840000E+02 13316 7 1676 1054 3174 7412
 1.880000E+02 13192 4 1115 865 3351 7861
 1.920000E+02 13109 4 692 705 3497 8215
 1.960000E+02 13087 4 483 499 3626 8479
 2.000000E+02 13028 2 290 362 3719 8657

#Simulation ended (eff.: 0.962320, detail below)
	#Events: 465380
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
