"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 21 12739 11 5 1 4
"3" 8 27 12732 17 4 1 5
"4" 12 30 12729 17 7 1 5
"5" 16 36 12722 21 5 2 8
"6" 20 42 12714 22 8 3 9
"7" 24 52 12707 29 8 5 10
"8" 28 62 12698 35 6 6 15
"9" 32 76 12683 40 11 7 18
"10" 36 92 12665 49 12 8 23
"11" 40 111 12647 57 14 11 29
"12" 44 128 12630 56 21 13 38
"13" 48 156 12601 77 17 14 48
"14" 52 175 12582 79 23 16 57
"15" 56 194 12563 76 28 21 69
"16" 60 214 12546 81 26 26 81
"17" 64 237 12520 82 33 31 91
"18" 68 262 12496 83 40 37 102
"19" 72 284 12472 88 31 43 122
"20" 76 308 12448 90 30 54 134
"21" 80 339 12416 94 35 59 151
"22" 84 358 12397 86 39 68 165
"23" 88 389 12369 92 34 75 188
"24" 92 422 12337 106 31 86 199
"25" 96 438 12320 99 36 93 210
"26" 100 451 12304 95 35 97 224
"27" 104 478 12277 90 41 107 240
"28" 108 505 12251 89 42 116 258
"29" 112 532 12225 95 37 121 279
"30" 116 557 12199 100 34 130 293
"31" 120 584 12170 101 33 137 313
"32" 124 611 12143 99 38 142 332
"33" 128 634 12124 94 37 151 352
"34" 132 655 12100 93 38 157 367
"35" 136 686 12069 100 46 160 380
"36" 140 706 12047 92 41 168 405
"37" 144 728 12028 86 40 172 430
"38" 148 750 12006 81 38 175 456
"39" 152 773 11984 81 37 183 472
"40" 156 792 11965 84 28 192 488
"41" 160 812 11948 76 31 200 505
"42" 164 830 11929 73 30 207 520
"43" 168 839 11918 67 27 212 533
"44" 172 855 11903 64 22 219 550
"45" 176 863 11894 58 19 220 566
"46" 180 875 11885 44 32 223 576
"47" 184 891 11869 46 28 226 591
"48" 188 903 11855 44 24 230 605
"49" 192 920 11839 48 16 234 622
"50" 196 935 11825 54 14 237 630
"51" 200 941 11819 44 15 241 641
