# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 24 99981 16 5 2 1
 8.000000E+00 19 99976 13 2 3 1
 1.200000E+01 26 99970 20 1 4 1
 1.600000E+01 39 99960 25 6 4 4
 2.000000E+01 45 99947 30 5 5 5
 2.400000E+01 59 99937 39 7 7 6
 2.800000E+01 77 99917 45 13 10 9
 3.200000E+01 110 99879 66 16 13 15
 3.600000E+01 138 99842 87 19 15 17
 4.000000E+01 165 99802 102 21 20 22
 4.400000E+01 207 99750 124 24 25 34
 4.800000E+01 286 99672 186 21 33 46
 5.200000E+01 347 99603 214 34 41 58
 5.600000E+01 436 99513 262 46 54 74
 6.000000E+01 557 99381 323 61 64 109
 6.400000E+01 730 99208 428 87 82 133
 6.800000E+01 953 98964 562 119 98 174
 7.200000E+01 1223 98660 716 136 130 241
 7.600000E+01 1533 98286 877 184 158 314
 8.000000E+01 1964 97806 1132 214 215 403
 8.400000E+01 2491 97181 1427 291 261 512
 8.800000E+01 3147 96459 1791 353 335 668
 9.200000E+01 4033 95536 2337 454 397 845
 9.600000E+01 5033 94304 2806 617 520 1090
 1.000000E+02 6389 92753 3620 723 662 1384
 1.040000E+02 8047 90879 4533 940 819 1755
 1.080000E+02 10108 88442 5664 1168 1024 2252
 1.120000E+02 12683 85490 7068 1459 1293 2863
 1.160000E+02 15631 81969 8556 1816 1613 3646
 1.200000E+02 19443 77544 10478 2279 2035 4651
 1.240000E+02 23622 72152 12439 2809 2545 5829
 1.280000E+02 28617 65862 14758 3421 3174 7264
 1.320000E+02 33966 58746 16814 4237 3932 8983
 1.360000E+02 40008 50802 18987 5087 4845 11089
 1.400000E+02 45805 42387 20357 5935 5930 13583
 1.440000E+02 51744 33594 21388 6747 7165 16444
 1.480000E+02 57197 25076 21492 7376 8597 19732
 1.520000E+02 62042 17602 20669 7930 10152 23291
 1.560000E+02 66053 11520 18870 8337 11735 27111
 1.600000E+02 69319 7111 16442 8441 13456 30980
 1.640000E+02 71631 4125 13353 8190 15100 34988
 1.680000E+02 73298 2330 10349 7609 16673 38667
 1.720000E+02 74532 1368 7590 6808 18125 42009
 1.760000E+02 75424 778 5368 5666 19363 45027
 1.800000E+02 75955 485 3469 4685 20423 47378
 1.840000E+02 76285 326 2209 3567 21245 49264
 1.880000E+02 76524 239 1371 2625 21859 50669
 1.920000E+02 76699 181 806 1890 22335 51668
 1.960000E+02 76847 149 504 1330 22632 52381
 2.000000E+02 76930 136 285 910 22833 52902

#Simulation ended (eff.: 0.948084, detail below)
	#Events: 1418728
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
