"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127480 20 5 2 3
"3" 8 39 127470 29 4 2 4
"4" 12 53 127459 41 4 2 6
"5" 16 64 127445 46 4 5 9
"6" 20 79 127428 53 8 5 13
"7" 24 99 127409 65 8 8 18
"8" 28 131 127375 85 8 12 26
"9" 32 164 127345 101 17 15 31
"10" 36 220 127285 135 24 21 40
"11" 40 276 127226 167 31 25 53
"12" 44 352 127150 217 38 28 69
"13" 48 470 127030 287 60 35 88
"14" 52 606 126885 385 53 53 115
"15" 56 762 126725 472 78 67 145
"16" 60 955 126525 580 99 87 189
"17" 64 1262 126222 765 126 112 259
"18" 68 1576 125886 961 156 145 314
"19" 72 1998 125468 1202 230 180 386
"20" 76 2619 124830 1595 295 234 495
"21" 80 3348 124083 2047 356 305 640
"22" 84 4253 123145 2627 397 398 831
"23" 88 5298 122093 3253 547 477 1021
"24" 92 6688 120656 4037 740 614 1297
"25" 96 8575 118727 5178 935 768 1694
"26" 100 10885 116355 6610 1146 985 2144
"27" 104 13661 113515 8201 1475 1259 2726
"28" 108 17187 109921 10276 1876 1559 3476
"29" 112 21516 105439 12741 2393 1972 4410
"30" 116 26907 99971 15875 2857 2470 5705
"31" 120 33130 93587 19283 3651 3061 7135
"32" 124 40500 86032 23135 4456 3879 9030
"33" 128 49093 77296 27352 5512 4874 11355
"34" 132 58327 67819 31414 6643 6080 14190
"35" 136 68107 57957 35096 7836 7563 17612
"36" 140 78267 47607 37989 9454 9262 21562
"37" 144 88361 37442 40049 10784 11301 26227
"38" 148 97738 28043 40419 12201 13553 31565
"39" 152 106252 19667 39564 13126 16040 37522
"40" 156 113096 12855 36958 13884 18693 43561
"41" 160 118185 7966 32529 14221 21426 50009
"42" 164 121680 4671 27014 14011 24172 56483
"43" 168 123898 2642 21062 13225 26873 62738
"44" 172 125350 1483 15791 11803 29365 68391
"45" 176 126149 855 11056 10220 31447 73426
"46" 180 126614 505 7451 8203 33272 77688
"47" 184 126925 339 4813 6306 34777 81029
"48" 188 127128 236 3036 4800 35805 83487
"49" 192 127217 181 1855 3459 36577 85326
"50" 196 127263 152 1064 2425 37161 86613
"51" 200 127329 131 613 1665 37533 87518
