# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 5 7000 4 0 0 1
 8.000000E+00 4 6999 3 0 0 1
 1.200000E+01 6 6998 4 1 0 1
 1.600000E+01 10 6997 7 0 2 1
 2.000000E+01 11 6997 8 0 2 1
 2.400000E+01 19 6997 14 2 2 1
 2.800000E+01 13 6997 7 2 2 2
 3.200000E+01 17 6987 11 1 2 3
 3.600000E+01 15 6985 8 2 2 3
 4.000000E+01 38 6976 26 5 2 5
 4.400000E+01 50 6963 39 1 3 7
 4.800000E+01 49 6958 35 4 3 7
 5.200000E+01 63 6950 47 3 3 10
 5.600000E+01 81 6936 59 7 4 11
 6.000000E+01 111 6912 81 8 6 16
 6.400000E+01 118 6881 77 10 7 24
 6.800000E+01 161 6853 117 11 8 25
 7.200000E+01 216 6825 153 20 12 31
 7.600000E+01 291 6773 217 19 15 40
 8.000000E+01 375 6709 280 27 18 50
 8.400000E+01 463 6637 330 35 26 72
 8.800000E+01 573 6557 407 43 32 91
 9.200000E+01 742 6457 534 53 38 117
 9.600000E+01 970 6319 692 82 50 146
 1.000000E+02 1187 6136 829 95 69 194
 1.040000E+02 1565 5869 1103 138 90 234
 1.080000E+02 1927 5559 1338 168 124 297
 1.120000E+02 2383 5189 1648 204 158 373
 1.160000E+02 3075 4666 2114 278 204 479
 1.200000E+02 3732 4145 2526 320 267 619
 1.240000E+02 4573 3589 3052 397 340 784
 1.280000E+02 5466 2984 3604 452 420 990
 1.320000E+02 6508 2366 4187 596 524 1201
 1.360000E+02 7567 1712 4712 736 645 1474
 1.400000E+02 8932 1156 5437 840 823 1832
 1.440000E+02 9988 716 5750 1006 999 2233
 1.480000E+02 11088 414 5996 1146 1213 2733
 1.520000E+02 12029 225 6072 1292 1435 3230
 1.560000E+02 12937 126 6055 1345 1710 3827
 1.600000E+02 13334 65 5515 1413 1953 4453
 1.640000E+02 13514 26 4764 1478 2204 5068
 1.680000E+02 13548 18 3958 1411 2471 5708
 1.720000E+02 13357 11 2987 1325 2747 6298
 1.760000E+02 13361 4 2319 1186 2995 6861
 1.800000E+02 13178 4 1619 999 3203 7357
 1.840000E+02 12960 4 1027 804 3379 7750
 1.880000E+02 12903 2 693 654 3503 8053
 1.920000E+02 12779 1 391 469 3613 8306
 1.960000E+02 12748 1 267 326 3684 8471
 2.000000E+02 12703 1 148 221 3739 8595

#Simulation ended (eff.: 0.962047, detail below)
	#Events: 467404
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
