"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12739 10 7 0 3
"3" 8 27 12731 17 3 1 6
"4" 12 30 12729 18 2 3 7
"5" 16 36 12723 19 6 3 8
"6" 20 44 12716 21 8 6 9
"7" 24 49 12711 25 2 8 14
"8" 28 51 12707 23 5 8 15
"9" 32 56 12703 26 5 9 16
"10" 36 70 12687 32 7 11 20
"11" 40 79 12679 41 5 11 22
"12" 44 89 12671 38 12 13 26
"13" 48 100 12660 36 14 14 36
"14" 52 111 12648 41 13 16 41
"15" 56 121 12638 42 14 20 45
"16" 60 138 12617 50 10 24 54
"17" 64 151 12606 47 14 26 64
"18" 68 171 12586 53 14 31 73
"19" 72 191 12569 63 13 35 80
"20" 76 212 12548 70 18 35 89
"21" 80 225 12532 67 26 37 95
"22" 84 248 12508 70 25 45 108
"23" 88 273 12485 81 25 49 118
"24" 92 300 12455 87 26 52 135
"25" 96 324 12435 92 25 57 150
"26" 100 341 12415 86 29 62 164
"27" 104 374 12383 95 37 68 174
"28" 108 408 12349 108 36 77 187
"29" 112 434 12323 110 31 88 205
"30" 116 458 12296 95 43 95 225
"31" 120 493 12263 102 41 103 247
"32" 124 514 12237 100 36 108 270
"33" 128 541 12215 94 39 115 293
"34" 132 574 12183 103 45 123 303
"35" 136 600 12154 103 40 128 329
"36" 140 626 12132 96 46 133 351
"37" 144 649 12109 92 44 143 370
"38" 148 667 12089 86 44 151 386
"39" 152 688 12069 85 37 161 405
"40" 156 715 12044 92 39 164 420
"41" 160 735 12022 72 45 176 442
"42" 164 756 12000 77 28 184 467
"43" 168 770 11990 71 30 189 480
"44" 172 791 11966 68 39 194 490
"45" 176 803 11954 61 35 202 505
"46" 180 830 11929 69 37 208 516
"47" 184 841 11914 62 36 217 526
"48" 188 856 11901 55 30 229 542
"49" 192 871 11888 44 37 238 552
"50" 196 885 11873 47 30 245 563
"51" 200 905 11853 51 24 251 579
