"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 21 12736 11 4 3 3
"3" 8 28 12732 18 3 3 4
"4" 12 29 12731 15 4 5 5
"5" 16 32 12728 16 3 5 8
"6" 20 36 12724 18 4 5 9
"7" 24 41 12719 19 3 5 14
"8" 28 47 12711 22 2 8 15
"9" 32 54 12706 21 4 11 18
"10" 36 56 12702 18 6 11 21
"11" 40 66 12694 21 8 14 23
"12" 44 76 12684 28 5 18 25
"13" 48 85 12674 32 6 19 28
"14" 52 90 12669 30 9 21 30
"15" 56 92 12663 29 8 24 31
"16" 60 102 12658 38 5 25 34
"17" 64 108 12651 32 9 27 40
"18" 68 123 12635 38 9 31 45
"19" 72 136 12623 44 9 32 51
"20" 76 143 12615 41 13 32 57
"21" 80 158 12601 45 14 35 64
"22" 84 170 12589 48 15 36 71
"23" 88 184 12576 50 15 41 78
"24" 92 195 12565 47 22 45 81
"25" 96 209 12549 50 17 48 94
"26" 100 222 12536 55 15 50 102
"27" 104 233 12527 51 20 53 109
"28" 108 254 12506 54 25 56 119
"29" 112 269 12490 52 28 61 128
"30" 116 284 12473 61 17 64 142
"31" 120 295 12460 58 22 65 150
"32" 124 324 12436 69 26 67 162
"33" 128 327 12429 53 29 70 175
"34" 132 347 12413 58 23 77 189
"35" 136 354 12404 43 30 83 198
"36" 140 373 12387 52 23 90 208
"37" 144 385 12375 54 18 95 218
"38" 148 394 12364 53 20 98 223
"39" 152 410 12348 50 27 101 232
"40" 156 429 12328 56 20 110 243
"41" 160 440 12320 58 16 116 250
"42" 164 445 12314 45 19 122 259
"43" 168 459 12299 35 29 127 268
"44" 172 466 12292 37 21 130 278
"45" 176 481 12279 42 18 131 290
"46" 180 487 12272 38 17 133 299
"47" 184 497 12261 40 14 134 309
"48" 188 509 12250 41 20 135 313
"49" 192 524 12235 42 22 138 322
"50" 196 528 12230 40 17 142 329
"51" 200 533 12226 34 17 147 335
