# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 19 99988 10 3 2 4
 8.000000E+00 17 99982 6 4 3 4
 1.200000E+01 22 99979 11 0 4 7
 1.600000E+01 27 99977 13 2 4 8
 2.000000E+01 29 99976 13 4 4 8
 2.400000E+01 25 99972 8 2 4 11
 2.800000E+01 29 99968 10 2 4 13
 3.200000E+01 36 99963 10 7 4 15
 3.600000E+01 40 99957 15 3 5 17
 4.000000E+01 48 99951 21 4 6 17
 4.400000E+01 53 99948 19 8 6 20
 4.800000E+01 64 99937 25 8 7 24
 5.200000E+01 72 99928 23 10 8 31
 5.600000E+01 81 99922 25 11 9 36
 6.000000E+01 85 99908 24 9 11 41
 6.400000E+01 95 99898 32 4 11 48
 6.800000E+01 105 99890 30 10 12 53
 7.200000E+01 125 99875 42 11 15 57
 7.600000E+01 137 99859 43 10 21 63
 8.000000E+01 144 99850 38 14 25 67
 8.400000E+01 157 99840 41 15 28 73
 8.800000E+01 168 99828 32 20 34 82
 9.200000E+01 191 99814 43 18 41 89
 9.600000E+01 198 99803 44 12 45 97
 1.000000E+02 208 99794 42 19 47 100
 1.040000E+02 220 99778 42 21 51 106
 1.080000E+02 227 99770 42 14 56 115
 1.120000E+02 245 99761 43 20 59 123
 1.160000E+02 255 99752 39 16 65 135
 1.200000E+02 264 99746 30 16 72 146
 1.240000E+02 277 99732 39 16 73 149
 1.280000E+02 281 99726 31 17 74 159
 1.320000E+02 300 99716 36 24 76 164
 1.360000E+02 314 99702 47 14 80 173
 1.400000E+02 314 99699 33 17 83 181
 1.440000E+02 320 99688 31 15 88 186
 1.480000E+02 323 99677 23 12 92 196
 1.520000E+02 350 99668 36 20 95 199
 1.560000E+02 354 99662 34 17 97 206
 1.600000E+02 362 99653 29 17 99 217
 1.640000E+02 361 99646 20 13 102 226
 1.680000E+02 379 99637 30 16 104 229
 1.720000E+02 380 99631 27 10 107 236
 1.760000E+02 389 99627 29 12 109 239
 1.800000E+02 382 99624 17 8 114 243
 1.840000E+02 393 99615 20 10 115 248
 1.880000E+02 402 99605 20 12 116 254
 1.920000E+02 407 99599 22 9 117 259
 1.960000E+02 417 99594 18 10 122 267
 2.000000E+02 422 99589 17 8 124 273

#Simulation ended (eff.: 0.987171, detail below)
	#Events: 92572
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
