"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 26 127484 16 5 0 5
"3" 32 38 127472 28 4 0 6
"4" 48 49 127460 36 5 0 8
"5" 64 63 127445 46 5 0 12
"6" 80 79 127428 55 6 3 15
"7" 96 100 127407 63 17 4 16
"8" 112 142 127364 96 16 8 22
"9" 128 175 127331 117 16 11 31
"10" 144 234 127271 153 20 13 48
"11" 160 296 127209 190 31 21 54
"12" 176 373 127127 237 38 29 69
"13" 192 477 127023 301 55 33 88
"14" 208 625 126870 398 68 45 114
"15" 224 805 126678 513 81 65 146
"16" 240 1068 126415 668 118 82 200
"17" 256 1364 126118 870 133 111 250
"18" 272 1698 125769 1053 182 151 312
"19" 288 2175 125274 1330 236 196 413
"20" 304 2840 124585 1740 323 248 529
"21" 320 3603 123806 2211 388 317 687
"22" 336 4621 122761 2825 522 389 885
"23" 352 5999 121357 3735 612 503 1149
"24" 368 7497 119796 4616 788 638 1455
"25" 384 9504 117771 5793 1015 816 1880
"26" 400 12003 115180 7226 1310 1069 2398
"27" 416 15106 112030 9074 1607 1342 3083
"28" 432 18857 108195 11221 1994 1684 3958
"29" 448 23605 103323 13912 2591 2103 4999
"30" 464 29315 97492 17164 3188 2644 6319
"31" 480 36014 90615 20726 3997 3332 7959
"32" 496 43940 82541 24699 5036 4212 9993
"33" 512 52851 73428 29017 6016 5299 12519
"34" 528 62455 63645 33024 7326 6582 15523
"35" 544 72664 53366 36655 8628 8142 19239
"36" 560 83059 42815 39452 10163 9966 23478
"37" 576 92866 32932 40822 11520 12085 28439
"38" 592 101915 23883 40690 12884 14383 33958
"39" 608 109500 16330 38638 13844 17008 40010
"40" 624 115642 10433 34973 14464 19832 46373
"41" 640 120033 6207 29876 14436 22686 53035
"42" 656 122836 3571 24058 13841 25392 59545
"43" 672 124620 2062 18422 12575 27956 65667
"44" 688 125675 1222 13292 11078 30232 71073
"45" 704 126369 720 9212 9179 32242 75736
"46" 720 126739 468 6063 7289 33840 79547
"47" 736 126976 327 3831 5571 35159 82415
"48" 752 127122 241 2292 4137 36106 84587
"49" 768 127229 182 1450 2867 36789 86123
"50" 784 127299 150 884 1969 37255 87191
"51" 800 127337 128 503 1308 37578 87948
