# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 0 7000 0 0 0 0
 8.000000E+00 7 6999 5 2 0 0
 1.200000E+01 0 6999 0 0 0 0
 1.600000E+01 5 6998 4 0 1 0
 2.000000E+01 7 6998 4 1 1 1
 2.400000E+01 13 6996 11 0 1 1
 2.800000E+01 17 6995 14 1 1 1
 3.200000E+01 21 6993 17 1 1 2
 3.600000E+01 27 6989 19 3 1 4
 4.000000E+01 37 6978 28 4 1 4
 4.400000E+01 43 6969 29 4 3 7
 4.800000E+01 59 6963 45 3 3 8
 5.200000E+01 74 6950 52 6 5 11
 5.600000E+01 97 6933 69 6 8 14
 6.000000E+01 100 6915 67 6 10 17
 6.400000E+01 139 6898 97 9 10 23
 6.800000E+01 203 6872 140 18 14 31
 7.200000E+01 262 6829 184 19 20 39
 7.600000E+01 335 6781 235 25 25 50
 8.000000E+01 452 6700 316 42 35 59
 8.400000E+01 534 6597 374 44 43 73
 8.800000E+01 694 6514 494 53 54 93
 9.200000E+01 837 6390 586 65 67 119
 9.600000E+01 1057 6208 737 84 79 157
 1.000000E+02 1380 5994 963 112 96 209
 1.040000E+02 1738 5758 1212 141 118 267
 1.080000E+02 2243 5420 1551 188 143 361
 1.120000E+02 2753 5017 1884 239 179 451
 1.160000E+02 3431 4487 2337 307 232 555
 1.200000E+02 4181 3944 2817 379 292 693
 1.240000E+02 4995 3313 3334 401 375 885
 1.280000E+02 6100 2668 3993 541 461 1105
 1.320000E+02 7148 1988 4557 658 578 1355
 1.360000E+02 8235 1422 5049 799 718 1669
 1.400000E+02 9415 928 5532 940 893 2050
 1.440000E+02 10606 572 5893 1092 1086 2535
 1.480000E+02 11681 319 6155 1179 1311 3036
 1.520000E+02 12557 160 6057 1310 1554 3636
 1.560000E+02 13130 88 5644 1425 1828 4233
 1.600000E+02 13617 48 5170 1501 2112 4834
 1.640000E+02 13777 28 4361 1487 2401 5528
 1.680000E+02 13700 14 3459 1417 2654 6170
 1.720000E+02 13609 11 2639 1270 2927 6773
 1.760000E+02 13422 5 1874 1100 3137 7311
 1.800000E+02 13304 2 1294 942 3338 7730
 1.840000E+02 13127 2 807 747 3473 8100
 1.880000E+02 13086 2 505 599 3579 8403
 1.920000E+02 13015 0 331 401 3666 8617
 1.960000E+02 12953 0 175 290 3736 8752
 2.000000E+02 12920 0 97 185 3775 8863

#Simulation ended (eff.: 0.962088, detail below)
	#Events: 467497
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
