# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4696 1 1 0 1
 8.000000E+00 5 4693 3 1 0 1
 1.200000E+01 11 4689 7 2 0 2
 1.600000E+01 7 4687 5 0 0 2
 2.000000E+01 9 4687 6 1 0 2
 2.400000E+01 10 4682 5 1 0 4
 2.800000E+01 21 4677 13 3 0 5
 3.200000E+01 17 4669 9 2 0 6
 3.600000E+01 25 4663 16 1 2 6
 4.000000E+01 31 4659 22 0 2 7
 4.400000E+01 31 4658 21 0 2 8
 4.800000E+01 43 4653 28 2 3 10
 5.200000E+01 53 4645 34 4 3 12
 5.600000E+01 62 4628 42 2 5 13
 6.000000E+01 101 4614 72 9 6 14
 6.400000E+01 135 4598 91 15 10 19
 6.800000E+01 152 4565 100 10 15 27
 7.200000E+01 226 4527 159 20 15 32
 7.600000E+01 251 4485 170 21 18 42
 8.000000E+01 319 4432 215 29 19 56
 8.400000E+01 450 4357 300 52 26 72
 8.800000E+01 538 4243 361 49 35 93
 9.200000E+01 690 4135 472 58 41 119
 9.600000E+01 914 3983 623 85 56 150
 1.000000E+02 1055 3794 692 98 67 198
 1.040000E+02 1360 3589 909 127 87 237
 1.080000E+02 1789 3314 1220 153 106 310
 1.120000E+02 2198 2981 1472 203 143 380
 1.160000E+02 2660 2603 1737 254 201 468
 1.200000E+02 3246 2196 2066 330 257 593
 1.240000E+02 4058 1723 2600 392 320 746
 1.280000E+02 4705 1296 2908 478 386 933
 1.320000E+02 5496 923 3310 542 487 1157
 1.360000E+02 6183 624 3484 644 610 1445
 1.400000E+02 7054 362 3780 796 742 1736
 1.440000E+02 7614 209 3740 858 906 2110
 1.480000E+02 8135 105 3682 904 1070 2479
 1.520000E+02 8521 54 3463 928 1238 2892
 1.560000E+02 8779 39 3063 986 1409 3321
 1.600000E+02 8862 19 2522 974 1614 3752
 1.640000E+02 8911 10 2071 881 1794 4165
 1.680000E+02 8843 5 1509 814 1957 4563
 1.720000E+02 8770 4 1061 699 2112 4898
 1.760000E+02 8645 4 691 527 2232 5195
 1.800000E+02 8649 2 451 435 2340 5423
 1.840000E+02 8645 1 286 329 2434 5596
 1.880000E+02 8659 1 186 246 2496 5731
 1.920000E+02 8620 1 108 149 2536 5827
 1.960000E+02 8618 1 52 123 2559 5884
 2.000000E+02 8604 1 24 67 2581 5932

#Simulation ended (eff.: 0.955154, detail below)
	#Events: 258775
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
