"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 4 1 5
"3" 8 22 12738 12 1 1 8
"4" 12 27 12730 17 1 1 8
"5" 16 33 12726 19 3 2 9
"6" 20 35 12723 18 2 2 13
"7" 24 40 12719 17 6 2 15
"8" 28 47 12712 21 6 3 17
"9" 32 48 12711 19 5 4 20
"10" 36 58 12702 23 7 6 22
"11" 40 67 12693 27 8 7 25
"12" 44 69 12689 26 4 10 29
"13" 48 79 12681 26 10 12 31
"14" 52 88 12672 31 6 13 38
"15" 56 97 12662 32 9 15 41
"16" 60 105 12650 31 12 15 47
"17" 64 126 12634 41 17 17 51
"18" 68 133 12627 45 14 18 56
"19" 72 146 12611 47 19 22 58
"20" 76 156 12599 44 17 25 70
"21" 80 170 12585 49 18 27 76
"22" 84 180 12578 48 15 35 82
"23" 88 199 12561 57 16 38 88
"24" 92 208 12551 53 20 39 96
"25" 96 220 12536 50 25 43 102
"26" 100 246 12511 62 28 44 112
"27" 104 267 12490 67 21 47 132
"28" 108 280 12477 68 18 52 142
"29" 112 302 12455 69 28 58 147
"30" 116 316 12443 70 19 64 163
"31" 120 329 12428 63 27 68 171
"32" 124 338 12421 55 29 73 181
"33" 128 353 12406 55 27 80 191
"34" 132 369 12390 54 25 85 205
"35" 136 386 12374 54 33 87 212
"36" 140 402 12357 56 27 96 223
"37" 144 413 12345 50 27 98 238
"38" 148 424 12335 50 21 104 249
"39" 152 430 12330 39 23 109 259
"40" 156 436 12322 36 23 112 265
"41" 160 445 12312 33 24 115 273
"42" 164 458 12298 34 19 118 287
"43" 168 473 12284 44 15 121 293
"44" 172 488 12271 43 18 126 301
"45" 176 495 12264 42 17 131 305
"46" 180 504 12256 34 19 136 315
"47" 184 508 12251 30 17 140 321
"48" 188 514 12246 24 17 143 330
"49" 192 517 12243 18 18 147 334
"50" 196 523 12235 22 9 151 341
"51" 200 527 12233 18 7 153 349
