# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 1580 0 0 0 0
 4.000000E+00 1 1580 1 0 0 0
 8.000000E+00 5 1580 5 0 0 0
 1.200000E+01 12 1578 11 1 0 0
 1.600000E+01 8 1576 5 3 0 0
 2.000000E+01 11 1573 7 3 0 1
 2.400000E+01 4 1573 1 2 0 1
 2.800000E+01 12 1568 7 3 0 2
 3.200000E+01 14 1566 9 2 0 3
 3.600000E+01 21 1564 14 3 0 4
 4.000000E+01 17 1561 7 1 2 7
 4.400000E+01 22 1559 11 1 2 8
 4.800000E+01 29 1552 14 3 2 10
 5.200000E+01 36 1548 19 4 3 10
 5.600000E+01 32 1547 14 4 4 10
 6.000000E+01 40 1543 14 10 4 12
 6.400000E+01 44 1536 14 10 8 12
 6.800000E+01 52 1529 22 5 9 16
 7.200000E+01 58 1523 21 7 10 20
 7.600000E+01 61 1514 17 9 12 23
 8.000000E+01 78 1508 24 16 12 26
 8.400000E+01 76 1497 20 15 12 29
 8.800000E+01 94 1480 32 12 14 36
 9.200000E+01 98 1471 32 8 16 42
 9.600000E+01 105 1464 29 15 18 43
 1.000000E+02 108 1458 27 12 22 47
 1.040000E+02 108 1454 22 7 24 55
 1.080000E+02 116 1449 27 8 25 56
 1.120000E+02 134 1441 32 16 28 58
 1.160000E+02 151 1433 41 13 32 65
 1.200000E+02 148 1419 30 15 33 70
 1.240000E+02 167 1403 37 15 38 77
 1.280000E+02 172 1392 33 12 43 84
 1.320000E+02 185 1385 33 15 47 90
 1.360000E+02 196 1373 39 11 50 96
 1.400000E+02 197 1368 32 13 50 102
 1.440000E+02 205 1360 34 8 56 107
 1.480000E+02 209 1354 32 10 58 109
 1.520000E+02 204 1350 22 8 61 113
 1.560000E+02 223 1347 28 18 61 116
 1.600000E+02 229 1341 28 13 65 123
 1.640000E+02 238 1337 22 16 67 133
 1.680000E+02 243 1331 23 10 68 142
 1.720000E+02 249 1326 22 13 69 145
 1.760000E+02 247 1322 18 8 70 151
 1.800000E+02 253 1322 17 8 73 155
 1.840000E+02 260 1314 20 9 73 158
 1.880000E+02 262 1307 20 9 73 160
 1.920000E+02 262 1301 17 6 75 164
 1.960000E+02 265 1300 17 5 77 166
 2.000000E+02 261 1298 13 2 78 168

#Simulation ended (eff.: 0.863555, detail below)
	#Events: 6291
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
