"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 10 6 0 4
"3" 8 23 12736 12 3 2 6
"4" 12 27 12733 13 4 2 8
"5" 16 28 12731 12 5 2 9
"6" 20 36 12723 18 3 3 12
"7" 24 41 12718 22 3 4 12
"8" 28 44 12716 22 2 6 14
"9" 32 50 12710 22 5 6 17
"10" 36 53 12705 20 5 7 21
"11" 40 57 12701 17 9 9 22
"12" 44 73 12687 26 10 11 26
"13" 48 78 12680 26 10 13 29
"14" 52 86 12674 30 11 13 32
"15" 56 91 12668 27 14 15 35
"16" 60 101 12657 29 14 17 41
"17" 64 117 12643 36 15 20 46
"18" 68 124 12633 37 7 27 53
"19" 72 131 12628 37 10 28 56
"20" 76 135 12625 35 7 31 62
"21" 80 141 12618 29 12 33 67
"22" 84 154 12606 29 16 37 72
"23" 88 174 12586 42 8 38 86
"24" 92 186 12573 50 7 38 91
"25" 96 195 12562 49 10 41 95
"26" 100 207 12553 51 14 44 98
"27" 104 217 12543 47 18 47 105
"28" 108 227 12530 46 17 49 115
"29" 112 240 12518 44 18 54 124
"30" 116 255 12504 48 17 59 131
"31" 120 262 12494 46 16 62 138
"32" 124 275 12485 48 17 66 144
"33" 128 290 12470 50 19 70 151
"34" 132 303 12456 47 22 73 161
"35" 136 317 12443 47 23 77 170
"36" 140 325 12432 45 24 79 177
"37" 144 341 12417 46 26 80 189
"38" 148 353 12404 45 28 84 196
"39" 152 371 12387 50 25 89 207
"40" 156 386 12371 50 26 94 216
"41" 160 400 12359 53 21 100 226
"42" 164 415 12344 56 21 104 234
"43" 168 429 12328 53 18 108 250
"44" 172 440 12314 52 19 110 259
"45" 176 452 12305 46 22 117 267
"46" 180 466 12292 49 13 127 277
"47" 184 471 12288 43 15 128 285
"48" 188 475 12282 33 18 132 292
"49" 192 486 12270 38 17 135 296
"50" 196 494 12264 37 17 136 304
"51" 200 501 12256 31 18 140 312
