"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 3 1 6
"3" 8 30 127480 19 3 2 6
"4" 12 37 127473 25 3 2 7
"5" 16 40 127469 25 3 2 10
"6" 20 47 127460 28 4 2 13
"7" 24 67 127440 39 4 3 21
"8" 28 80 127425 47 5 4 24
"9" 32 93 127413 56 7 5 25
"10" 36 120 127386 67 16 9 28
"11" 40 152 127351 83 21 11 37
"12" 44 190 127315 106 19 15 50
"13" 48 231 127274 137 14 20 60
"14" 52 286 127218 169 24 24 69
"15" 56 353 127151 210 32 31 80
"16" 60 459 127038 269 49 38 103
"17" 64 591 126905 357 58 57 119
"18" 68 731 126762 440 69 79 143
"19" 72 884 126608 506 86 104 188
"20" 76 1117 126363 644 115 120 238
"21" 80 1425 126049 853 144 134 294
"22" 84 1809 125670 1096 176 159 378
"23" 88 2252 125201 1350 236 200 466
"24" 92 2906 124529 1781 285 247 593
"25" 96 3746 123665 2319 377 315 735
"26" 100 4746 122638 2910 479 412 945
"27" 104 5985 121354 3623 638 519 1205
"28" 108 7627 119684 4619 812 647 1549
"29" 112 9655 117616 5819 1019 813 2004
"30" 116 12159 115014 7278 1313 1050 2518
"31" 120 15305 111807 9114 1606 1342 3243
"32" 124 19132 107911 11348 1999 1728 4057
"33" 128 23797 103163 13993 2513 2165 5126
"34" 132 29360 97450 17022 3145 2718 6475
"35" 136 36085 90538 20559 4009 3396 8121
"36" 140 43924 82575 24544 4913 4262 10205
"37" 144 52924 73358 28823 6125 5352 12624
"38" 148 62591 63534 33009 7211 6650 15721
"39" 152 72631 53309 36434 8700 8167 19330
"40" 156 82943 42914 39269 9968 10032 23674
"41" 160 92817 33056 40674 11409 12097 28637
"42" 164 101904 23951 40398 12860 14420 34226
"43" 168 109597 16225 38517 13664 17081 40335
"44" 172 115762 10240 34957 14345 19790 46670
"45" 176 120118 6070 30055 14256 22645 53162
"46" 180 123015 3493 24205 13843 25465 59502
"47" 184 124804 1921 18445 12685 28078 65596
"48" 188 125757 1118 13292 11112 30412 70941
"49" 192 126425 658 9160 9339 32314 75612
"50" 196 126790 418 5972 7390 33975 79453
"51" 200 127031 296 3802 5548 35247 82434
