"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127480 17 7 0 3
"3" 8 46 127463 35 5 1 5
"4" 12 63 127446 45 8 3 7
"5" 16 88 127417 68 5 4 11
"6" 20 103 127405 73 9 6 15
"7" 24 128 127377 81 15 9 23
"8" 28 184 127323 120 21 12 31
"9" 32 232 127270 149 28 18 37
"10" 36 310 127187 202 38 22 48
"11" 40 401 127102 257 46 27 71
"12" 44 512 126983 322 55 34 101
"13" 48 660 126833 419 73 41 127
"14" 52 849 126636 538 86 66 159
"15" 56 1083 126396 672 120 92 199
"16" 60 1387 126088 845 159 129 254
"17" 64 1796 125674 1110 190 157 339
"18" 68 2287 125151 1398 242 207 440
"19" 72 2973 124458 1827 310 270 566
"20" 76 3835 123562 2381 380 343 731
"21" 80 4895 122476 3016 509 433 937
"22" 84 6184 121171 3789 643 546 1206
"23" 88 7838 119499 4756 832 701 1549
"24" 92 9839 117424 5938 1010 874 2017
"25" 96 12397 114796 7440 1280 1115 2562
"26" 100 15572 111568 9297 1645 1406 3224
"27" 104 19349 107654 11476 2004 1772 4097
"28" 108 24044 102846 14110 2542 2234 5158
"29" 112 29815 96969 17237 3245 2826 6507
"30" 116 36590 90043 20855 3950 3557 8228
"31" 120 44411 82032 24853 4903 4419 10236
"32" 124 53228 73087 28953 6015 5513 12747
"33" 128 62823 63343 32975 7220 6878 15750
"34" 132 72821 53195 36296 8711 8432 19382
"35" 136 82872 43021 38882 10101 10207 23682
"36" 140 92785 33103 40488 11374 12382 28541
"37" 144 101681 24222 40146 12744 14729 34062
"38" 148 109526 16434 38473 13590 17298 40165
"39" 152 115599 10476 35011 14263 20007 46318
"40" 156 119957 6283 30135 14107 22868 52847
"41" 160 122840 3606 24366 13617 25524 59333
"42" 164 124670 2037 18742 12569 28112 65247
"43" 168 125710 1181 13561 11090 30463 70596
"44" 172 126372 688 9298 9420 32475 75179
"45" 176 126753 446 6107 7534 34031 79081
"46" 180 126989 308 3905 5589 35372 82123
"47" 184 127149 220 2442 4077 36271 84359
"48" 188 127241 177 1435 2957 36949 85900
"49" 192 127298 161 806 2050 37419 87023
"50" 196 127329 144 460 1341 37768 87760
"51" 200 127345 136 261 838 37990 88256
