# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 1 1 0 0
 8.000000E+00 0 6999 0 0 0 0
 1.200000E+01 1 6999 1 0 0 0
 1.600000E+01 7 6999 7 0 0 0
 2.000000E+01 8 6999 8 0 0 0
 2.400000E+01 7 6999 6 1 0 0
 2.800000E+01 10 6995 8 2 0 0
 3.200000E+01 14 6992 10 2 0 2
 3.600000E+01 22 6986 14 2 1 5
 4.000000E+01 22 6982 14 1 1 6
 4.400000E+01 35 6974 25 3 1 6
 4.800000E+01 35 6967 24 3 1 7
 5.200000E+01 51 6963 37 5 1 8
 5.600000E+01 52 6955 36 3 3 10
 6.000000E+01 74 6944 50 8 4 12
 6.400000E+01 100 6926 71 7 4 18
 6.800000E+01 135 6907 95 15 5 20
 7.200000E+01 167 6882 121 13 6 27
 7.600000E+01 188 6834 125 23 8 32
 8.000000E+01 253 6775 170 30 13 40
 8.400000E+01 345 6713 244 29 20 52
 8.800000E+01 426 6641 288 40 30 68
 9.200000E+01 596 6548 419 45 43 89
 9.600000E+01 709 6401 482 59 52 116
 1.000000E+02 912 6240 622 82 64 144
 1.040000E+02 1166 6060 803 93 77 193
 1.080000E+02 1395 5805 959 109 94 233
 1.120000E+02 1826 5533 1275 140 120 291
 1.160000E+02 2327 5194 1594 206 146 381
 1.200000E+02 2853 4777 1928 249 181 495
 1.240000E+02 3646 4250 2478 321 223 624
 1.280000E+02 4395 3663 2943 371 296 785
 1.320000E+02 5363 3060 3571 457 378 957
 1.360000E+02 6299 2392 4063 568 479 1189
 1.400000E+02 7526 1742 4766 721 584 1455
 1.440000E+02 8810 1203 5418 849 743 1800
 1.480000E+02 9885 736 5748 1010 906 2221
 1.520000E+02 11085 412 6131 1128 1142 2684
 1.560000E+02 12008 231 6130 1278 1395 3205
 1.600000E+02 12857 137 5972 1442 1660 3783
 1.640000E+02 13471 61 5645 1459 1937 4430
 1.680000E+02 13685 33 4876 1508 2226 5075
 1.720000E+02 13741 18 4084 1437 2503 5717
 1.760000E+02 13688 6 3189 1365 2780 6354
 1.800000E+02 13552 1 2397 1219 3005 6931
 1.840000E+02 13363 1 1719 984 3227 7433
 1.880000E+02 13242 0 1124 870 3406 7842
 1.920000E+02 13035 0 691 639 3534 8171
 1.960000E+02 13027 0 462 508 3634 8423
 2.000000E+02 12968 0 253 367 3717 8631

#Simulation ended (eff.: 0.961955, detail below)
	#Events: 465893
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
