"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 20 127488 10 4 1 5
"3" 8 30 127480 19 2 1 8
"4" 12 35 127475 22 3 2 8
"5" 16 40 127466 20 7 2 11
"6" 20 61 127449 37 8 4 12
"7" 24 70 127440 41 6 7 16
"8" 28 81 127428 45 11 8 17
"9" 32 112 127394 59 21 11 21
"10" 36 161 127342 99 17 15 30
"11" 40 188 127319 110 22 17 39
"12" 44 231 127270 143 17 24 47
"13" 48 279 127226 169 25 30 55
"14" 52 337 127163 195 29 37 76
"15" 56 452 127045 266 51 42 93
"16" 60 581 126917 346 59 57 119
"17" 64 728 126763 427 79 79 143
"18" 68 939 126549 558 101 99 181
"19" 72 1165 126304 692 111 121 241
"20" 76 1488 125976 883 154 141 310
"21" 80 1894 125574 1129 195 179 391
"22" 84 2350 125104 1376 247 229 498
"23" 88 2966 124467 1756 295 283 632
"24" 92 3789 123628 2253 413 349 774
"25" 96 4902 122497 2963 514 446 979
"26" 100 6184 121169 3756 627 565 1236
"27" 104 7727 119606 4683 819 692 1533
"28" 108 9779 117494 5905 1088 872 1914
"29" 112 12315 114853 7360 1362 1122 2471
"30" 116 15563 111553 9323 1669 1433 3138
"31" 120 19412 107613 11489 2188 1777 3958
"32" 124 24189 102754 14199 2617 2248 5125
"33" 128 29906 96909 17405 3263 2820 6418
"34" 132 36776 89894 21072 4048 3571 8085
"35" 136 44865 81565 25199 5092 4439 10135
"36" 140 53910 72356 29525 6069 5584 12732
"37" 144 63647 62468 33547 7425 6901 15774
"38" 148 73819 52158 37002 8807 8458 19552
"39" 152 84025 41844 39559 10211 10308 23947
"40" 156 93837 31956 40747 11591 12509 28990
"41" 160 102644 23186 40319 12674 14974 34677
"42" 164 110155 15764 38240 13660 17526 40729
"43" 168 115949 10075 34367 14270 20243 47069
"44" 172 120175 6033 29310 14273 23090 53502
"45" 176 123020 3462 23737 13608 25910 59765
"46" 180 124805 1947 18120 12364 28558 65763
"47" 184 125777 1141 13061 10831 30794 71091
"48" 188 126371 684 8810 9177 32699 75685
"49" 192 126754 451 5801 7204 34322 79427
"50" 196 126996 318 3720 5508 35508 82260
"51" 200 127103 247 2289 3935 36487 84392
