# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 22 99982 12 6 4 0
 8.000000E+00 24 99970 15 1 5 3
 1.200000E+01 28 99961 18 2 5 3
 1.600000E+01 37 99948 24 1 6 6
 2.000000E+01 44 99933 24 7 6 7
 2.400000E+01 76 99911 45 10 8 13
 2.800000E+01 99 99884 55 15 10 19
 3.200000E+01 115 99847 65 15 10 25
 3.600000E+01 148 99816 90 13 13 32
 4.000000E+01 171 99793 100 17 16 38
 4.400000E+01 229 99738 133 31 20 45
 4.800000E+01 283 99677 158 29 33 63
 5.200000E+01 377 99588 224 33 43 77
 5.600000E+01 472 99475 268 57 49 98
 6.000000E+01 623 99321 366 73 58 126
 6.400000E+01 773 99135 449 82 78 164
 6.800000E+01 981 98891 546 121 96 218
 7.200000E+01 1295 98553 748 154 120 273
 7.600000E+01 1644 98165 969 166 158 351
 8.000000E+01 2015 97698 1167 217 198 433
 8.400000E+01 2563 97161 1469 274 245 575
 8.800000E+01 3196 96446 1784 366 309 737
 9.200000E+01 4099 95511 2295 481 398 925
 9.600000E+01 5218 94242 2945 594 503 1176
 1.000000E+02 6536 92743 3680 729 627 1500
 1.040000E+02 8177 90832 4585 944 774 1874
 1.080000E+02 10175 88521 5635 1174 997 2369
 1.120000E+02 12783 85570 7108 1440 1267 2968
 1.160000E+02 15904 82015 8722 1920 1601 3661
 1.200000E+02 19540 77517 10546 2304 2037 4653
 1.240000E+02 23896 72082 12585 2895 2533 5883
 1.280000E+02 28834 65792 14801 3500 3160 7373
 1.320000E+02 34519 58547 17236 4236 3913 9134
 1.360000E+02 40229 50728 19028 5044 4855 11302
 1.400000E+02 46284 42072 20475 6038 5897 13874
 1.440000E+02 52326 33170 21463 6821 7183 16859
 1.480000E+02 57950 24698 21511 7559 8660 20220
 1.520000E+02 62922 17202 20810 8064 10203 23845
 1.560000E+02 66765 11182 18804 8617 11797 27547
 1.600000E+02 70217 6808 16554 8602 13560 31501
 1.640000E+02 72142 3950 13235 8227 15243 35437
 1.680000E+02 73949 2232 10213 7808 16862 39066
 1.720000E+02 75082 1242 7429 6957 18291 42405
 1.760000E+02 75923 718 5094 5867 19592 45370
 1.800000E+02 76389 468 3425 4591 20611 47762
 1.840000E+02 76820 320 2269 3588 21372 49591
 1.880000E+02 76994 243 1339 2637 21970 51048
 1.920000E+02 77185 193 797 1878 22416 52094
 1.960000E+02 77270 162 491 1277 22696 52806
 2.000000E+02 77325 136 283 891 22883 53268

#Simulation ended (eff.: 0.947922, detail below)
	#Events: 1422035
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
