# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 17 99986 8 2 2 5
 8.000000E+00 19 99983 11 0 3 5
 1.200000E+01 21 99982 10 3 3 5
 1.600000E+01 23 99973 11 2 3 7
 2.000000E+01 33 99962 16 4 5 8
 2.400000E+01 34 99952 17 3 5 9
 2.800000E+01 39 99943 19 3 6 11
 3.200000E+01 52 99934 29 4 7 12
 3.600000E+01 75 99915 46 5 8 16
 4.000000E+01 83 99893 50 7 9 17
 4.400000E+01 123 99861 78 10 10 25
 4.800000E+01 148 99831 87 16 13 32
 5.200000E+01 193 99779 114 25 13 41
 5.600000E+01 264 99712 156 35 16 57
 6.000000E+01 334 99634 197 41 21 75
 6.400000E+01 410 99522 238 51 33 88
 6.800000E+01 558 99372 338 59 49 112
 7.200000E+01 695 99192 404 85 62 144
 7.600000E+01 884 98963 511 113 81 179
 8.000000E+01 1161 98649 674 135 112 240
 8.400000E+01 1476 98259 836 186 138 316
 8.800000E+01 1901 97750 1095 239 171 396
 9.200000E+01 2479 97132 1432 317 229 501
 9.600000E+01 3196 96268 1866 374 309 647
 1.000000E+02 3991 95294 2286 477 391 837
 1.040000E+02 5142 94030 3002 563 502 1075
 1.080000E+02 6419 92495 3633 795 642 1349
 1.120000E+02 8174 90567 4624 934 835 1781
 1.160000E+02 10188 88233 5707 1134 1034 2313
 1.200000E+02 12777 85319 7060 1507 1298 2912
 1.240000E+02 15900 81552 8696 1907 1652 3645
 1.280000E+02 19543 77047 10507 2349 2058 4629
 1.320000E+02 24074 71798 12820 2879 2570 5805
 1.360000E+02 28861 65518 14864 3554 3186 7257
 1.400000E+02 34411 58205 17045 4302 3990 9074
 1.440000E+02 40304 50376 19113 5005 4943 11243
 1.480000E+02 46154 41811 20340 5954 6059 13801
 1.520000E+02 52105 33016 21329 6765 7281 16730
 1.560000E+02 58006 24439 21607 7654 8704 20041
 1.600000E+02 62940 17048 20808 8105 10294 23733
 1.640000E+02 67087 11041 18871 8672 11992 27552
 1.680000E+02 69959 6760 16153 8549 13713 31544
 1.720000E+02 72225 3956 13140 8298 15355 35432
 1.760000E+02 73884 2187 10221 7583 16902 39178
 1.800000E+02 75011 1231 7489 6807 18272 42443
 1.840000E+02 75804 727 5121 5773 19543 45367
 1.880000E+02 76295 430 3395 4492 20607 47801
 1.920000E+02 76648 292 2147 3496 21373 49632
 1.960000E+02 76928 219 1357 2610 21956 51005
 2.000000E+02 77067 169 790 1847 22403 52027

#Simulation ended (eff.: 0.948043, detail below)
	#Events: 1411678
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
