# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 2 0 0 0
 8.000000E+00 5 6999 4 1 0 0
 1.200000E+01 3 6999 3 0 0 0
 1.600000E+01 7 6999 7 0 0 0
 2.000000E+01 8 6999 8 0 0 0
 2.400000E+01 12 6999 12 0 0 0
 2.800000E+01 12 6997 10 0 0 2
 3.200000E+01 25 6993 22 1 0 2
 3.600000E+01 26 6993 23 0 0 3
 4.000000E+01 36 6987 29 4 0 3
 4.400000E+01 56 6978 44 4 2 6
 4.800000E+01 64 6968 48 7 3 6
 5.200000E+01 99 6955 80 7 3 9
 5.600000E+01 127 6946 104 8 4 11
 6.000000E+01 175 6899 133 19 5 18
 6.400000E+01 239 6852 185 20 6 28
 6.800000E+01 309 6793 229 25 9 46
 7.200000E+01 371 6720 279 22 15 55
 7.600000E+01 469 6631 342 37 19 71
 8.000000E+01 587 6535 421 47 28 91
 8.400000E+01 752 6429 555 48 37 112
 8.800000E+01 1047 6285 769 85 49 144
 9.200000E+01 1302 6089 962 91 68 181
 9.600000E+01 1613 5853 1142 138 93 240
 1.000000E+02 2099 5522 1471 178 121 329
 1.040000E+02 2552 5100 1778 212 154 408
 1.080000E+02 3164 4675 2187 273 192 512
 1.120000E+02 3907 4126 2684 317 255 651
 1.160000E+02 4749 3545 3221 405 318 805
 1.200000E+02 5735 2921 3845 482 404 1004
 1.240000E+02 6961 2289 4572 619 511 1259
 1.280000E+02 8068 1635 5098 759 648 1563
 1.320000E+02 9273 1031 5562 908 827 1976
 1.360000E+02 10519 638 6063 1021 1007 2428
 1.400000E+02 11521 349 6206 1207 1220 2888
 1.440000E+02 12345 198 6092 1316 1461 3476
 1.480000E+02 13109 99 5853 1465 1698 4093
 1.520000E+02 13566 49 5306 1503 1978 4779
 1.560000E+02 13685 25 4519 1431 2267 5468
 1.600000E+02 13570 15 3518 1461 2539 6052
 1.640000E+02 13313 7 2601 1296 2794 6622
 1.680000E+02 13309 2 1977 1139 3028 7165
 1.720000E+02 13087 1 1340 915 3211 7621
 1.760000E+02 12941 0 854 752 3344 7991
 1.800000E+02 12870 0 560 570 3459 8281
 1.840000E+02 12815 0 328 425 3561 8501
 1.880000E+02 12797 0 207 287 3633 8670
 1.920000E+02 12784 0 133 199 3679 8773
 1.960000E+02 12771 0 79 138 3711 8843
 2.000000E+02 12726 0 31 81 3729 8885

#Simulation ended (eff.: 0.961916, detail below)
	#Events: 469012
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
