# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 2 15800 2 0 0 0
 8.000000E+00 8 15800 7 1 0 0
 1.200000E+01 9 15798 7 0 1 1
 1.600000E+01 9 15797 6 1 1 1
 2.000000E+01 11 15794 7 2 1 1
 2.400000E+01 15 15791 12 1 1 1
 2.800000E+01 30 15787 24 1 1 4
 3.200000E+01 23 15785 14 3 1 5
 3.600000E+01 28 15778 17 5 1 5
 4.000000E+01 52 15764 36 5 4 7
 4.400000E+01 70 15744 47 5 8 10
 4.800000E+01 89 15730 57 12 8 12
 5.200000E+01 122 15705 81 14 10 17
 5.600000E+01 143 15674 97 13 13 20
 6.000000E+01 151 15640 88 20 14 29
 6.400000E+01 250 15586 170 20 16 44
 6.800000E+01 296 15533 190 29 18 59
 7.200000E+01 382 15452 237 34 35 76
 7.600000E+01 462 15363 276 46 43 97
 8.000000E+01 602 15238 368 62 51 121
 8.400000E+01 760 15079 463 82 67 148
 8.800000E+01 952 14848 575 106 81 190
 9.200000E+01 1265 14564 785 137 95 248
 9.600000E+01 1636 14184 1019 175 120 322
 1.000000E+02 2042 13754 1253 208 155 426
 1.040000E+02 2618 13264 1631 258 207 522
 1.080000E+02 3199 12656 1959 312 265 663
 1.120000E+02 4096 11943 2514 426 326 830
 1.160000E+02 5044 10963 3023 555 415 1051
 1.200000E+02 6304 9843 3772 650 550 1332
 1.240000E+02 7706 8593 4526 804 695 1681
 1.280000E+02 9460 7199 5428 1027 886 2119
 1.320000E+02 11384 5685 6374 1286 1104 2620
 1.360000E+02 13497 4147 7296 1571 1380 3250
 1.400000E+02 15801 2847 8126 1887 1733 4055
 1.440000E+02 18025 1794 8759 2151 2133 4982
 1.480000E+02 20129 1091 8974 2448 2596 6111
 1.520000E+02 22453 648 9257 2772 3129 7295
 1.560000E+02 24257 374 8927 2985 3718 8627
 1.600000E+02 25779 194 8266 3257 4304 9952
 1.640000E+02 26855 94 7246 3264 4956 11389
 1.680000E+02 27558 54 5900 3191 5585 12882
 1.720000E+02 28158 32 4680 3038 6161 14279
 1.760000E+02 28346 14 3402 2605 6717 15622
 1.800000E+02 28600 6 2453 2248 7176 16723
 1.840000E+02 28708 2 1608 1863 7602 17635
 1.880000E+02 28700 1 1037 1364 7916 18383
 1.920000E+02 28693 1 621 1009 8137 18926
 1.960000E+02 28787 1 375 772 8298 19342
 2.000000E+02 28795 1 230 501 8437 19627

#Simulation ended (eff.: 0.950823, detail below)
	#Events: 611484
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
