# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 1580 0 0 0 0
 4.000000E+00 5 1578 3 2 0 0
 8.000000E+00 4 1577 4 0 0 0
 1.200000E+01 2 1577 2 0 0 0
 1.600000E+01 5 1577 5 0 0 0
 2.000000E+01 8 1574 6 2 0 0
 2.400000E+01 10 1572 8 0 0 2
 2.800000E+01 7 1571 4 1 0 2
 3.200000E+01 10 1568 7 1 0 2
 3.600000E+01 11 1567 6 0 2 3
 4.000000E+01 19 1567 11 2 2 4
 4.400000E+01 15 1566 6 1 2 6
 4.800000E+01 14 1565 1 3 3 7
 5.200000E+01 18 1562 4 2 4 8
 5.600000E+01 27 1560 11 3 4 9
 6.000000E+01 24 1558 4 6 4 10
 6.400000E+01 25 1557 6 3 5 11
 6.800000E+01 29 1556 11 2 5 11
 7.200000E+01 37 1551 14 4 5 14
 7.600000E+01 33 1548 8 5 5 15
 8.000000E+01 36 1546 10 5 5 16
 8.400000E+01 37 1541 8 2 5 22
 8.800000E+01 40 1541 12 1 5 22
 9.200000E+01 44 1540 13 2 5 24
 9.600000E+01 44 1537 10 3 6 25
 1.000000E+02 45 1535 8 4 7 26
 1.040000E+02 56 1531 14 2 10 30
 1.080000E+02 63 1529 16 6 10 31
 1.120000E+02 63 1523 13 4 10 36
 1.160000E+02 59 1519 7 4 11 37
 1.200000E+02 62 1513 10 0 12 40
 1.240000E+02 66 1513 12 2 12 40
 1.280000E+02 66 1512 6 3 13 44
 1.320000E+02 70 1510 7 5 14 44
 1.360000E+02 80 1505 14 7 14 45
 1.400000E+02 80 1501 11 5 16 48
 1.440000E+02 79 1499 8 3 19 49
 1.480000E+02 79 1497 6 2 20 51
 1.520000E+02 82 1494 8 0 22 52
 1.560000E+02 84 1494 7 2 22 53
 1.600000E+02 92 1492 12 2 23 55
 1.640000E+02 91 1490 7 4 24 56
 1.680000E+02 89 1490 4 3 26 56
 1.720000E+02 91 1488 5 3 27 56
 1.760000E+02 89 1487 3 1 28 57
 1.800000E+02 92 1487 5 1 28 58
 1.840000E+02 97 1486 5 5 29 58
 1.880000E+02 102 1483 9 4 29 60
 1.920000E+02 99 1483 4 2 29 64
 1.960000E+02 97 1483 0 4 29 64
 2.000000E+02 102 1481 5 1 29 67

#Simulation ended (eff.: 0.841375, detail below)
	#Events: 3034
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
