# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 0 7000 0 0 0 0
 8.000000E+00 2 7000 2 0 0 0
 1.200000E+01 2 7000 2 0 0 0
 1.600000E+01 1 7000 0 1 0 0
 2.000000E+01 4 6997 3 0 1 0
 2.400000E+01 5 6997 3 1 1 0
 2.800000E+01 7 6997 5 0 1 1
 3.200000E+01 12 6996 9 0 1 2
 3.600000E+01 14 6992 10 1 1 2
 4.000000E+01 13 6990 9 1 1 2
 4.400000E+01 16 6986 8 5 1 2
 4.800000E+01 31 6976 22 4 2 3
 5.200000E+01 29 6967 20 3 2 4
 5.600000E+01 43 6963 34 2 3 4
 6.000000E+01 52 6954 41 2 3 6
 6.400000E+01 55 6953 43 2 3 7
 6.800000E+01 80 6944 63 5 4 8
 7.200000E+01 90 6934 68 6 6 10
 7.600000E+01 132 6911 102 8 8 14
 8.000000E+01 164 6882 121 16 10 17
 8.400000E+01 195 6845 148 12 15 20
 8.800000E+01 222 6818 172 12 17 21
 9.200000E+01 317 6796 247 20 22 28
 9.600000E+01 405 6737 297 38 28 42
 1.000000E+02 533 6665 394 37 37 65
 1.040000E+02 666 6561 476 55 46 89
 1.080000E+02 849 6431 606 68 58 117
 1.120000E+02 1130 6236 830 79 69 152
 1.160000E+02 1404 6066 1015 108 84 197
 1.200000E+02 1735 5770 1228 145 107 255
 1.240000E+02 2186 5419 1516 198 133 339
 1.280000E+02 2779 4979 1941 226 178 434
 1.320000E+02 3442 4523 2366 292 235 549
 1.360000E+02 4229 3982 2872 370 308 679
 1.400000E+02 5137 3378 3440 465 382 850
 1.440000E+02 6234 2725 4111 570 480 1073
 1.480000E+02 7517 2038 4849 724 600 1344
 1.520000E+02 8603 1385 5317 839 746 1701
 1.560000E+02 9750 905 5791 911 941 2107
 1.600000E+02 10866 533 6074 1098 1123 2571
 1.640000E+02 11954 305 6300 1199 1355 3100
 1.680000E+02 12699 157 6084 1370 1602 3643
 1.720000E+02 13290 82 5634 1496 1868 4292
 1.760000E+02 13566 40 4931 1528 2154 4953
 1.800000E+02 13601 26 4128 1419 2445 5609
 1.840000E+02 13626 16 3292 1431 2725 6178
 1.880000E+02 13366 11 2418 1224 2977 6747
 1.920000E+02 13195 6 1661 1081 3190 7263
 1.960000E+02 13085 4 1159 841 3372 7713
 2.000000E+02 12977 2 746 633 3523 8075

#Simulation ended (eff.: 0.962718, detail below)
	#Events: 458276
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
