"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 36 127473 26 7 2 1
"3" 8 46 127464 36 3 4 3
"4" 12 54 127453 41 5 5 3
"5" 16 66 127443 48 5 6 7
"6" 20 82 127427 54 10 8 10
"7" 24 114 127394 74 12 12 16
"8" 28 128 127376 80 11 16 21
"9" 32 172 127332 109 14 18 31
"10" 36 220 127283 130 23 24 43
"11" 40 288 127214 178 30 29 51
"12" 44 367 127140 228 35 40 64
"13" 48 468 127035 288 50 48 82
"14" 52 609 126880 376 68 59 106
"15" 56 787 126708 491 82 75 139
"16" 60 1005 126482 633 106 90 176
"17" 64 1308 126170 834 141 115 218
"18" 68 1666 125792 1059 174 138 295
"19" 72 2134 125316 1340 230 176 388
"20" 76 2709 124731 1687 290 226 506
"21" 80 3401 124022 2090 370 292 649
"22" 84 4328 123063 2633 474 388 833
"23" 88 5480 121877 3322 581 495 1082
"24" 92 7063 120271 4317 753 616 1377
"25" 96 8955 118322 5497 904 784 1770
"26" 100 11312 115897 6883 1176 977 2276
"27" 104 14206 112914 8574 1506 1254 2872
"28" 108 17681 109378 10519 1882 1599 3681
"29" 112 22157 104775 13001 2404 2047 4705
"30" 116 27543 99244 16070 2950 2578 5945
"31" 120 33925 92770 19455 3697 3242 7531
"32" 124 41254 85333 23231 4504 4093 9426
"33" 128 49529 76861 27163 5566 5119 11681
"34" 132 58959 67284 31247 6885 6289 14538
"35" 136 68932 57099 35067 8174 7767 17924
"36" 140 79231 46756 38277 9425 9499 22030
"37" 144 89128 36787 40174 10759 11582 26613
"38" 148 98249 27586 40323 12171 13853 31902
"39" 152 106181 19645 38915 13164 16326 37776
"40" 156 113040 12970 36217 13823 19001 43999
"41" 160 118145 8051 32010 14024 21802 50309
"42" 164 121591 4756 26524 13888 24522 56657
"43" 168 123892 2698 20873 13053 27175 62791
"44" 172 125230 1558 15443 11762 29580 68445
"45" 176 126068 904 10860 10030 31690 73488
"46" 180 126586 554 7372 8056 33527 77631
"47" 184 126918 355 4786 6379 34930 80823
"48" 188 127075 260 2984 4739 36006 83346
"49" 192 127190 204 1788 3378 36755 85269
"50" 196 127256 176 1079 2298 37340 86539
"51" 200 127311 152 641 1545 37714 87411
