# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 20 99984 11 4 0 5
 8.000000E+00 20 99977 10 3 0 7
 1.200000E+01 23 99975 14 1 0 8
 1.600000E+01 24 99971 13 2 0 9
 2.000000E+01 27 99967 14 3 0 10
 2.400000E+01 37 99960 19 8 0 10
 2.800000E+01 54 99945 33 9 1 11
 3.200000E+01 59 99927 34 10 3 12
 3.600000E+01 84 99907 54 10 6 14
 4.000000E+01 120 99876 78 13 7 22
 4.400000E+01 161 99835 103 22 9 27
 4.800000E+01 195 99784 121 22 12 40
 5.200000E+01 243 99698 151 26 16 50
 5.600000E+01 324 99633 197 39 22 66
 6.000000E+01 396 99525 238 36 32 90
 6.400000E+01 514 99406 305 60 43 106
 6.800000E+01 643 99226 373 85 56 129
 7.200000E+01 858 98998 516 94 74 174
 7.600000E+01 1112 98721 662 135 90 225
 8.000000E+01 1377 98392 809 141 130 297
 8.400000E+01 1753 98004 1020 187 168 378
 8.800000E+01 2259 97503 1301 266 220 472
 9.200000E+01 2826 96790 1595 351 271 609
 9.600000E+01 3587 95936 2073 386 347 781
 1.000000E+02 4566 94866 2609 514 445 998
 1.040000E+02 5727 93523 3200 692 566 1269
 1.080000E+02 7309 91744 4143 850 720 1596
 1.120000E+02 9187 89570 5181 1070 918 2018
 1.160000E+02 11626 86725 6495 1407 1146 2578
 1.200000E+02 14671 83207 8153 1773 1425 3320
 1.240000E+02 18076 79046 9870 2187 1804 4215
 1.280000E+02 22018 74003 11882 2527 2275 5334
 1.320000E+02 26712 68339 14024 3205 2829 6654
 1.360000E+02 32071 61507 16202 4063 3518 8288
 1.400000E+02 37866 53652 18352 4807 4380 10327
 1.440000E+02 44067 45040 20280 5675 5411 12701
 1.480000E+02 50094 36167 21489 6439 6614 15552
 1.520000E+02 55668 27588 21775 7296 7960 18637
 1.560000E+02 60875 19783 21275 7894 9410 22296
 1.600000E+02 65319 13191 19712 8442 11058 26107
 1.640000E+02 68737 8260 17281 8717 12737 30002
 1.680000E+02 71349 4778 14331 8602 14496 33920
 1.720000E+02 73194 2702 11247 8125 16146 37676
 1.760000E+02 74469 1523 8430 7139 17724 41176
 1.800000E+02 75456 883 5975 6216 19093 44172
 1.840000E+02 76099 531 3940 5207 20221 46731
 1.880000E+02 76496 342 2532 4017 21136 48811
 1.920000E+02 76793 235 1550 2971 21817 50455
 1.960000E+02 76931 183 964 2090 22297 51580
 2.000000E+02 77019 152 573 1428 22653 52365

#Simulation ended (eff.: 0.948005, detail below)
	#Events: 1415853
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
