"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 15 12745 5 5 0 5
"3" 8 25 12735 15 3 1 6
"4" 12 32 12727 22 3 1 6
"5" 16 34 12724 22 3 1 8
"6" 20 35 12720 17 4 4 10
"7" 24 44 12715 19 5 5 15
"8" 28 49 12711 22 5 5 17
"9" 32 53 12707 20 8 6 19
"10" 36 62 12696 22 8 7 25
"11" 40 69 12690 27 5 10 27
"12" 44 80 12679 32 6 11 31
"13" 48 86 12673 32 5 14 35
"14" 52 93 12667 29 10 14 40
"15" 56 104 12655 33 12 16 43
"16" 60 116 12644 34 14 18 50
"17" 64 122 12636 35 12 19 56
"18" 68 132 12625 36 10 22 64
"19" 72 144 12615 34 19 22 69
"20" 76 162 12597 38 22 24 78
"21" 80 179 12580 51 20 26 82
"22" 84 191 12568 56 14 28 93
"23" 88 201 12557 54 20 29 98
"24" 92 223 12536 60 23 34 106
"25" 96 241 12518 61 20 38 122
"26" 100 257 12500 63 26 40 128
"27" 104 275 12484 69 20 43 143
"28" 108 287 12471 61 25 48 153
"29" 112 303 12457 62 26 53 162
"30" 116 322 12437 63 21 57 181
"31" 120 331 12427 55 20 59 197
"32" 124 349 12410 62 20 64 203
"33" 128 354 12404 53 16 72 213
"34" 132 373 12385 51 26 75 221
"35" 136 384 12373 46 22 84 232
"36" 140 402 12358 54 20 88 240
"37" 144 407 12349 47 19 94 247
"38" 148 420 12337 47 20 99 254
"39" 152 429 12330 43 23 101 262
"40" 156 441 12318 43 20 103 275
"41" 160 449 12310 37 28 104 280
"42" 164 460 12298 36 24 109 291
"43" 168 476 12283 44 19 114 299
"44" 172 487 12271 45 19 119 304
"45" 176 497 12262 42 25 122 308
"46" 180 513 12246 43 24 126 320
"47" 184 529 12231 50 18 128 333
"48" 188 537 12222 46 18 134 339
"49" 192 546 12213 44 19 135 348
"50" 196 553 12206 37 20 141 355
"51" 200 560 12199 29 23 146 362
