# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4700 0 1 0 0
 8.000000E+00 2 4700 1 1 0 0
 1.200000E+01 5 4700 5 0 0 0
 1.600000E+01 4 4698 3 0 0 1
 2.000000E+01 5 4698 4 0 0 1
 2.400000E+01 4 4697 3 0 0 1
 2.800000E+01 6 4696 4 0 1 1
 3.200000E+01 7 4695 5 0 1 1
 3.600000E+01 12 4695 9 1 1 1
 4.000000E+01 16 4694 14 0 1 1
 4.400000E+01 17 4692 15 0 1 1
 4.800000E+01 26 4691 23 1 1 1
 5.200000E+01 36 4689 29 3 2 2
 5.600000E+01 45 4685 36 0 4 5
 6.000000E+01 57 4677 43 5 4 5
 6.400000E+01 73 4662 53 6 5 9
 6.800000E+01 106 4645 77 10 5 14
 7.200000E+01 144 4613 107 10 6 21
 7.600000E+01 175 4571 130 11 8 26
 8.000000E+01 217 4535 144 20 13 40
 8.400000E+01 254 4485 167 22 17 48
 8.800000E+01 382 4427 270 30 24 58
 9.200000E+01 464 4351 322 40 30 72
 9.600000E+01 583 4245 394 59 39 91
 1.000000E+02 764 4127 526 71 49 118
 1.040000E+02 954 3926 646 96 62 150
 1.080000E+02 1201 3693 800 128 77 196
 1.120000E+02 1516 3485 1032 128 100 256
 1.160000E+02 1941 3197 1291 194 139 317
 1.200000E+02 2450 2830 1626 235 174 415
 1.240000E+02 2940 2429 1910 283 223 524
 1.280000E+02 3500 2009 2258 283 287 672
 1.320000E+02 4241 1603 2651 416 353 821
 1.360000E+02 5086 1201 3119 506 444 1017
 1.400000E+02 5905 837 3516 588 537 1264
 1.440000E+02 6649 503 3707 712 652 1578
 1.480000E+02 7388 295 3895 786 794 1913
 1.520000E+02 7975 160 3877 883 936 2279
 1.560000E+02 8448 89 3704 991 1111 2642
 1.600000E+02 8729 41 3360 948 1297 3124
 1.640000E+02 8833 23 2772 994 1506 3561
 1.680000E+02 8963 11 2324 927 1723 3989
 1.720000E+02 8938 6 1785 889 1894 4370
 1.760000E+02 8841 3 1290 754 2065 4732
 1.800000E+02 8781 3 862 662 2214 5043
 1.840000E+02 8744 2 574 533 2319 5318
 1.880000E+02 8655 2 348 369 2410 5528
 1.920000E+02 8656 2 231 264 2481 5680
 1.960000E+02 8635 2 137 194 2531 5773
 2.000000E+02 8628 2 83 129 2565 5851

#Simulation ended (eff.: 0.955052, detail below)
	#Events: 259052
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
