"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 25 12735 15 5 1 4
"3" 8 31 12728 20 4 2 5
"4" 12 37 12722 21 6 3 7
"5" 16 44 12716 26 6 4 8
"6" 20 47 12711 24 7 5 11
"7" 24 60 12700 32 9 8 11
"8" 28 70 12689 37 11 8 14
"9" 32 79 12680 38 6 13 22
"10" 36 88 12672 42 6 14 26
"11" 40 99 12660 39 16 15 29
"12" 44 109 12650 39 18 18 34
"13" 48 119 12638 40 17 23 39
"14" 52 134 12626 43 16 27 48
"15" 56 148 12612 45 18 31 54
"16" 60 160 12598 50 16 33 61
"17" 64 174 12584 47 23 36 68
"18" 68 195 12563 58 23 38 76
"19" 72 214 12544 63 20 43 88
"20" 76 228 12531 65 21 44 98
"21" 80 243 12515 58 25 51 109
"22" 84 255 12499 53 31 57 114
"23" 88 277 12477 58 30 64 125
"24" 92 305 12454 72 28 69 136
"25" 96 318 12435 75 20 76 147
"26" 100 345 12413 83 22 80 160
"27" 104 359 12393 80 22 83 174
"28" 108 386 12373 81 28 89 188
"29" 112 409 12348 82 33 92 202
"30" 116 440 12316 88 35 97 220
"31" 120 464 12293 88 35 101 240
"32" 124 480 12278 80 32 112 256
"33" 128 505 12255 79 30 120 276
"34" 132 529 12228 80 34 128 287
"35" 136 541 12216 72 32 135 302
"36" 140 554 12201 68 33 140 313
"37" 144 575 12182 67 41 145 322
"38" 148 595 12162 63 37 153 342
"39" 152 611 12145 60 32 163 356
"40" 156 623 12132 54 28 168 373
"41" 160 638 12121 51 22 178 387
"42" 164 648 12110 43 27 184 394
"43" 168 663 12095 46 26 186 405
"44" 172 677 12082 50 15 190 422
"45" 176 686 12072 42 22 193 429
"46" 180 699 12060 42 20 199 438
"47" 184 708 12052 38 19 203 448
"48" 188 718 12040 39 15 205 459
"49" 192 729 12030 39 17 206 467
"50" 196 739 12021 29 29 208 473
"51" 200 744 12015 26 22 212 484
