"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 23 12737 13 5 2 3
"3" 8 27 12733 17 2 3 5
"4" 12 29 12731 17 3 3 6
"5" 16 32 12727 16 6 3 7
"6" 20 38 12720 19 6 3 10
"7" 24 44 12715 20 8 4 12
"8" 28 50 12707 23 5 6 16
"9" 32 63 12697 33 3 9 18
"10" 36 71 12689 35 3 9 24
"11" 40 74 12684 31 5 10 28
"12" 44 79 12678 29 6 10 34
"13" 48 88 12672 27 10 15 36
"14" 52 93 12666 25 10 15 43
"15" 56 102 12657 25 12 16 49
"16" 60 119 12641 37 10 18 54
"17" 64 124 12636 35 10 19 60
"18" 68 130 12628 32 11 21 66
"19" 72 143 12616 37 9 25 72
"20" 76 150 12610 41 10 25 74
"21" 80 156 12600 38 12 26 80
"22" 84 171 12586 43 14 31 83
"23" 88 188 12572 42 18 33 95
"24" 92 199 12560 46 16 36 101
"25" 96 217 12540 54 14 40 109
"26" 100 227 12531 53 17 43 114
"27" 104 244 12515 49 20 48 127
"28" 108 253 12504 45 23 51 134
"29" 112 269 12490 49 23 55 142
"30" 116 283 12471 46 27 58 152
"31" 120 300 12457 52 27 62 159
"32" 124 314 12445 55 22 62 175
"33" 128 334 12425 65 19 66 184
"34" 132 349 12407 65 20 70 194
"35" 136 371 12383 67 25 76 203
"36" 140 388 12370 66 26 80 216
"37" 144 398 12361 57 34 85 222
"38" 148 410 12349 48 28 95 239
"39" 152 427 12329 48 35 95 249
"40" 156 442 12318 48 32 101 261
"41" 160 449 12309 47 20 111 271
"42" 164 457 12301 46 18 115 278
"43" 168 469 12291 39 23 121 286
"44" 172 477 12281 37 24 123 293
"45" 176 487 12271 33 23 127 304
"46" 180 495 12265 33 20 130 312
"47" 184 496 12263 23 17 133 323
"48" 188 504 12255 24 16 134 330
"49" 192 510 12250 24 14 137 335
"50" 196 513 12247 24 10 138 341
"51" 200 519 12238 22 11 141 345
