# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 3 15800 3 0 0 0
 8.000000E+00 10 15800 9 1 0 0
 1.200000E+01 6 15798 5 0 1 0
 1.600000E+01 7 15797 5 1 1 0
 2.000000E+01 12 15791 7 3 1 1
 2.400000E+01 11 15785 6 1 1 3
 2.800000E+01 21 15774 14 1 2 4
 3.200000E+01 32 15770 20 4 2 6
 3.600000E+01 44 15758 28 7 2 7
 4.000000E+01 50 15747 34 4 4 8
 4.400000E+01 63 15745 40 10 4 9
 4.800000E+01 74 15719 49 6 6 13
 5.200000E+01 103 15709 73 7 7 16
 5.600000E+01 127 15685 80 12 11 24
 6.000000E+01 161 15650 102 17 15 27
 6.400000E+01 220 15604 145 20 20 35
 6.800000E+01 247 15553 147 22 26 52
 7.200000E+01 331 15482 200 34 33 64
 7.600000E+01 446 15411 279 45 43 79
 8.000000E+01 540 15282 323 61 51 105
 8.400000E+01 653 15136 395 68 58 132
 8.800000E+01 870 14925 523 107 70 170
 9.200000E+01 1124 14665 679 130 90 225
 9.600000E+01 1376 14339 827 152 113 284
 1.000000E+02 1770 13975 1066 183 142 379
 1.040000E+02 2344 13467 1429 249 176 490
 1.080000E+02 2845 12889 1706 283 237 619
 1.120000E+02 3639 12287 2238 350 301 750
 1.160000E+02 4496 11418 2698 493 376 929
 1.200000E+02 5573 10387 3362 593 469 1149
 1.240000E+02 6874 9171 4047 786 591 1450
 1.280000E+02 8514 7821 4964 950 771 1829
 1.320000E+02 10359 6376 5898 1204 960 2297
 1.360000E+02 12168 4899 6658 1424 1189 2897
 1.400000E+02 14419 3500 7664 1626 1513 3616
 1.440000E+02 16655 2373 8419 1944 1826 4466
 1.480000E+02 19036 1480 8995 2317 2243 5481
 1.520000E+02 21111 852 9135 2639 2749 6588
 1.560000E+02 23116 507 9154 2854 3286 7822
 1.600000E+02 24927 273 8740 3104 3867 9216
 1.640000E+02 26204 146 7862 3232 4484 10626
 1.680000E+02 27099 77 6685 3222 5114 12078
 1.720000E+02 27887 40 5558 3071 5733 13525
 1.760000E+02 28255 28 4186 2901 6303 14865
 1.800000E+02 28425 17 3053 2435 6832 16105
 1.840000E+02 28526 6 2084 2055 7280 17107
 1.880000E+02 28619 3 1411 1650 7620 17938
 1.920000E+02 28580 3 842 1244 7899 18595
 1.960000E+02 28598 3 519 930 8099 19050
 2.000000E+02 28535 2 276 622 8249 19388

#Simulation ended (eff.: 0.950846, detail below)
	#Events: 611127
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
