# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 2 0 0 0
 8.000000E+00 4 6999 3 0 0 1
 1.200000E+01 5 6998 4 0 0 1
 1.600000E+01 14 6998 13 0 0 1
 2.000000E+01 14 6995 11 1 0 2
 2.400000E+01 17 6991 12 3 0 2
 2.800000E+01 16 6987 12 1 1 2
 3.200000E+01 35 6978 28 2 1 4
 3.600000E+01 30 6970 19 5 2 4
 4.000000E+01 54 6963 40 3 4 7
 4.400000E+01 57 6954 41 3 4 9
 4.800000E+01 51 6944 32 3 5 11
 5.200000E+01 76 6936 51 8 5 12
 5.600000E+01 121 6911 89 11 5 16
 6.000000E+01 138 6890 102 9 5 22
 6.400000E+01 198 6848 146 14 10 28
 6.800000E+01 208 6818 148 14 15 31
 7.200000E+01 271 6791 196 17 19 39
 7.600000E+01 397 6729 287 38 22 50
 8.000000E+01 464 6642 330 39 31 64
 8.400000E+01 572 6550 401 45 41 85
 8.800000E+01 727 6440 496 71 54 106
 9.200000E+01 958 6252 670 78 64 146
 9.600000E+01 1220 6067 872 89 77 182
 1.000000E+02 1530 5848 1083 118 102 227
 1.040000E+02 1931 5596 1355 151 137 288
 1.080000E+02 2380 5262 1635 197 170 378
 1.120000E+02 2893 4823 1931 264 213 485
 1.160000E+02 3733 4281 2513 325 279 616
 1.200000E+02 4631 3676 3134 386 335 776
 1.240000E+02 5476 3024 3590 465 418 1003
 1.280000E+02 6608 2380 4208 606 518 1276
 1.320000E+02 7700 1722 4758 717 666 1559
 1.360000E+02 8980 1170 5382 837 797 1964
 1.400000E+02 10173 747 5806 990 979 2398
 1.440000E+02 11360 425 6189 1106 1184 2881
 1.480000E+02 12102 241 6083 1196 1403 3420
 1.520000E+02 12910 138 5954 1343 1675 3938
 1.560000E+02 13462 78 5542 1406 1942 4572
 1.600000E+02 13696 41 4758 1484 2252 5202
 1.640000E+02 13817 17 3952 1475 2563 5827
 1.680000E+02 13869 9 3120 1418 2819 6512
 1.720000E+02 13650 2 2261 1212 3072 7105
 1.760000E+02 13475 1 1538 1028 3292 7617
 1.800000E+02 13387 1 1088 817 3462 8020
 1.840000E+02 13289 1 692 676 3597 8324
 1.880000E+02 13162 1 407 487 3718 8550
 1.920000E+02 13087 1 238 329 3791 8729
 1.960000E+02 13059 1 138 224 3846 8851
 2.000000E+02 13047 1 92 146 3871 8938

#Simulation ended (eff.: 0.961727, detail below)
	#Events: 468113
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
