# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 0 15800 0 0 0 0
 8.000000E+00 7 15800 7 0 0 0
 1.200000E+01 6 15800 6 0 0 0
 1.600000E+01 11 15799 10 1 0 0
 2.000000E+01 11 15798 10 0 0 1
 2.400000E+01 16 15797 13 2 0 1
 2.800000E+01 15 15791 9 4 0 2
 3.200000E+01 35 15780 28 3 1 3
 3.600000E+01 46 15768 34 3 1 8
 4.000000E+01 68 15754 51 4 1 12
 4.400000E+01 99 15732 67 16 1 15
 4.800000E+01 108 15708 72 13 3 20
 5.200000E+01 138 15666 90 15 5 28
 5.600000E+01 173 15612 103 24 7 39
 6.000000E+01 224 15542 136 28 13 47
 6.400000E+01 288 15468 188 27 16 57
 6.800000E+01 349 15363 212 39 24 74
 7.200000E+01 503 15243 320 58 29 96
 7.600000E+01 618 15095 398 52 40 128
 8.000000E+01 781 14922 485 85 56 155
 8.400000E+01 1010 14713 619 110 74 207
 8.800000E+01 1226 14428 741 131 93 261
 9.200000E+01 1565 14096 951 165 121 328
 9.600000E+01 1984 13693 1186 219 169 410
 1.000000E+02 2477 13189 1493 256 202 526
 1.040000E+02 3171 12539 1916 342 258 655
 1.080000E+02 3940 11765 2395 413 335 797
 1.120000E+02 4911 10883 2953 527 442 989
 1.160000E+02 6045 9794 3583 634 568 1260
 1.200000E+02 7599 8515 4480 843 686 1590
 1.240000E+02 9144 7179 5218 1041 855 2030
 1.280000E+02 11081 5685 6144 1265 1085 2587
 1.320000E+02 13232 4290 7177 1477 1383 3195
 1.360000E+02 15303 3046 7886 1798 1673 3946
 1.400000E+02 17607 1986 8534 2139 2075 4859
 1.440000E+02 19875 1153 9003 2364 2547 5961
 1.480000E+02 22045 663 9180 2775 3030 7060
 1.520000E+02 23828 360 8858 2974 3594 8402
 1.560000E+02 25727 190 8591 3127 4194 9815
 1.600000E+02 27049 96 7669 3284 4799 11297
 1.640000E+02 27816 57 6444 3205 5429 12738
 1.680000E+02 28323 33 5004 3122 6043 14154
 1.720000E+02 28780 19 3831 2782 6659 15508
 1.760000E+02 28820 8 2686 2391 7142 16601
 1.800000E+02 28826 4 1782 1894 7555 17595
 1.840000E+02 28836 2 1108 1448 7918 18362
 1.880000E+02 28908 2 689 1110 8158 18951
 1.920000E+02 28872 2 376 804 8348 19344
 1.960000E+02 28955 1 257 567 8485 19646
 2.000000E+02 28973 1 142 375 8584 19872

#Simulation ended (eff.: 0.950228, detail below)
	#Events: 615223
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
