"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127482 19 6 3 1
"3" 8 39 127470 27 5 5 2
"4" 12 45 127462 30 5 7 3
"5" 16 62 127447 42 7 9 4
"6" 20 83 127423 51 15 10 7
"7" 24 133 127374 87 19 15 12
"8" 28 170 127337 111 20 21 18
"9" 32 216 127290 145 22 23 26
"10" 36 297 127206 195 40 27 35
"11" 40 385 127115 252 45 34 54
"12" 44 501 126995 319 70 42 70
"13" 48 691 126796 459 70 58 104
"14" 52 914 126568 604 101 76 133
"15" 56 1170 126309 762 125 93 190
"16" 60 1523 125953 985 160 119 259
"17" 64 1950 125521 1250 212 156 332
"18" 68 2469 124978 1539 271 215 444
"19" 72 3120 124297 1941 331 268 580
"20" 76 4015 123369 2475 449 338 753
"21" 80 5106 122267 3164 560 423 959
"22" 84 6543 120803 4072 699 536 1236
"23" 88 8300 119022 5102 884 690 1624
"24" 92 10535 116707 6423 1120 899 2093
"25" 96 13376 113813 8158 1404 1139 2675
"26" 100 16750 110298 10078 1803 1466 3403
"27" 104 21019 105985 12557 2221 1910 4331
"28" 108 26123 100772 15378 2899 2392 5454
"29" 112 32338 94398 18777 3553 3104 6904
"30" 116 39617 86939 22575 4431 3896 8715
"31" 120 47751 78592 26563 5417 4866 10905
"32" 124 57199 69075 30908 6659 6019 13613
"33" 128 67177 58936 34746 7909 7525 16997
"34" 132 77304 48637 37884 9210 9246 20964
"35" 136 87547 38354 40140 10707 11144 25556
"36" 140 97034 28858 40856 12018 13311 30849
"37" 144 105509 20397 40128 13050 15769 36562
"38" 148 112352 13634 37193 14075 18385 42699
"39" 152 117584 8531 32739 14304 21233 49308
"40" 156 121278 5076 27391 14002 24038 55847
"41" 160 123653 2906 21662 13231 26662 62098
"42" 164 125166 1621 16181 11950 29245 67790
"43" 168 126052 950 11508 10150 31462 72932
"44" 172 126565 613 7652 8393 33323 77197
"45" 176 126850 407 4892 6617 34758 80583
"46" 180 127056 295 3023 4938 35906 83189
"47" 184 127160 234 1840 3543 36693 85084
"48" 188 127242 192 1094 2445 37248 86455
"49" 192 127299 169 653 1640 37615 87391
"50" 196 127317 161 380 1080 37880 87977
"51" 200 127330 154 225 663 38061 88381
