# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 2 4700 2 0 0 0
 8.000000E+00 7 4700 7 0 0 0
 1.200000E+01 5 4700 5 0 0 0
 1.600000E+01 5 4700 5 0 0 0
 2.000000E+01 6 4698 4 1 1 0
 2.400000E+01 5 4697 3 0 1 1
 2.800000E+01 13 4697 11 0 1 1
 3.200000E+01 13 4693 10 0 2 1
 3.600000E+01 12 4692 8 1 2 1
 4.000000E+01 20 4687 14 3 2 1
 4.400000E+01 29 4685 22 1 2 4
 4.800000E+01 26 4684 19 0 2 5
 5.200000E+01 37 4684 28 2 2 5
 5.600000E+01 46 4680 35 3 2 6
 6.000000E+01 62 4674 49 3 3 7
 6.400000E+01 79 4660 57 6 3 13
 6.800000E+01 110 4647 84 4 4 18
 7.200000E+01 138 4631 101 14 5 18
 7.600000E+01 184 4601 134 15 8 27
 8.000000E+01 215 4565 150 18 12 35
 8.400000E+01 293 4523 212 26 15 40
 8.800000E+01 355 4440 241 38 20 56
 9.200000E+01 447 4359 319 31 30 67
 9.600000E+01 584 4276 413 51 36 84
 1.000000E+02 736 4173 515 66 49 106
 1.040000E+02 897 3994 600 86 62 149
 1.080000E+02 1172 3793 802 103 81 186
 1.120000E+02 1464 3567 1015 119 98 232
 1.160000E+02 1736 3323 1173 166 115 282
 1.200000E+02 2245 3010 1516 219 151 359
 1.240000E+02 2793 2610 1885 258 196 454
 1.280000E+02 3292 2205 2150 319 245 578
 1.320000E+02 4014 1775 2593 360 319 742
 1.360000E+02 4805 1368 2991 511 384 919
 1.400000E+02 5636 922 3379 581 472 1204
 1.440000E+02 6327 602 3571 669 587 1500
 1.480000E+02 7125 353 3795 784 738 1808
 1.520000E+02 7708 206 3817 819 904 2168
 1.560000E+02 8106 126 3599 886 1054 2567
 1.600000E+02 8485 66 3353 924 1221 2987
 1.640000E+02 8677 27 2927 965 1406 3379
 1.680000E+02 8652 13 2336 947 1579 3790
 1.720000E+02 8599 5 1811 858 1746 4184
 1.760000E+02 8691 2 1425 771 1923 4572
 1.800000E+02 8483 1 879 656 2060 4888
 1.840000E+02 8426 1 590 514 2173 5149
 1.880000E+02 8461 1 383 449 2265 5364
 1.920000E+02 8418 1 226 303 2341 5548
 1.960000E+02 8380 1 130 199 2387 5664
 2.000000E+02 8376 1 79 141 2431 5725

#Simulation ended (eff.: 0.955457, detail below)
	#Events: 258326
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
