"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 22 127489 12 5 0 5
"3" 32 34 127475 23 3 0 8
"4" 48 39 127469 26 2 1 10
"5" 64 52 127456 35 4 1 12
"6" 80 66 127443 42 7 3 14
"7" 96 79 127429 48 5 7 19
"8" 112 112 127395 71 13 9 19
"9" 128 129 127378 77 18 12 22
"10" 144 181 127324 114 20 14 33
"11" 160 231 127268 143 23 20 45
"12" 176 290 127216 185 28 26 51
"13" 192 361 127140 227 34 29 71
"14" 208 440 127056 267 41 38 94
"15" 224 541 126959 312 56 57 116
"16" 240 690 126802 404 73 64 149
"17" 256 859 126636 517 72 79 191
"18" 272 1067 126417 644 88 102 233
"19" 288 1312 126165 768 123 131 290
"20" 304 1665 125804 980 153 163 369
"21" 320 2138 125323 1261 225 198 454
"22" 336 2754 124698 1675 268 245 566
"23" 352 3482 123939 2122 347 310 703
"24" 368 4385 123009 2696 438 383 868
"25" 384 5514 121868 3339 584 497 1094
"26" 400 6948 120400 4141 781 645 1381
"27" 416 8779 118498 5229 960 845 1745
"28" 432 11231 116015 6766 1196 1034 2235
"29" 448 14061 113104 8472 1429 1309 2851
"30" 464 17342 109705 10279 1852 1655 3556
"31" 480 21740 105213 12821 2359 2077 4483
"32" 496 27105 99734 15836 3010 2565 5694
"33" 512 33642 93072 19461 3769 3187 7225
"34" 528 40986 85578 23335 4479 3993 9179
"35" 544 49400 77016 27409 5611 4965 11415
"36" 560 58710 67414 31411 6854 6144 14301
"37" 576 68691 57353 35145 8189 7594 17763
"38" 592 79117 46776 38317 9613 9361 21826
"39" 608 89148 36654 40175 11133 11345 26495
"40" 624 98506 27364 40699 12367 13662 31778
"41" 640 106651 19188 39497 13293 16168 37693
"42" 656 113391 12606 36461 14156 18781 43993
"43" 672 118327 7853 31933 14303 21671 50420
"44" 688 121794 4587 26476 13965 24448 56905
"45" 704 124032 2597 20780 13049 27093 63110
"46" 720 125381 1420 15398 11792 29501 68690
"47" 736 126170 851 10834 10050 31619 73667
"48" 752 126654 516 7195 8201 33394 77864
"49" 768 126937 347 4639 6451 34816 81031
"50" 784 127098 263 2851 4755 35856 83636
"51" 800 127220 186 1789 3341 36659 85431
