# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 17 99989 8 5 2 2
 8.000000E+00 18 99978 11 2 2 3
 1.200000E+01 18 99977 10 2 2 4
 1.600000E+01 21 99972 9 4 3 5
 2.000000E+01 33 99965 20 3 5 5
 2.400000E+01 45 99953 24 5 6 10
 2.800000E+01 59 99938 31 6 8 14
 3.200000E+01 71 99922 35 8 10 18
 3.600000E+01 79 99901 39 10 10 20
 4.000000E+01 106 99883 60 8 13 25
 4.400000E+01 142 99860 84 11 16 31
 4.800000E+01 206 99814 128 19 20 39
 5.200000E+01 235 99777 137 24 25 49
 5.600000E+01 298 99703 175 26 33 64
 6.000000E+01 373 99610 208 40 40 85
 6.400000E+01 482 99496 267 59 49 107
 6.800000E+01 603 99349 333 76 59 135
 7.200000E+01 805 99140 485 76 72 172
 7.600000E+01 1003 98942 582 124 95 202
 8.000000E+01 1282 98643 741 151 123 267
 8.400000E+01 1625 98253 928 184 164 349
 8.800000E+01 2077 97736 1201 222 202 452
 9.200000E+01 2576 97133 1448 307 249 572
 9.600000E+01 3268 96349 1839 358 326 745
 1.000000E+02 4131 95362 2334 478 399 920
 1.040000E+02 5284 94141 3041 587 505 1151
 1.080000E+02 6668 92598 3802 754 648 1464
 1.120000E+02 8406 90526 4734 988 785 1899
 1.160000E+02 10628 88061 5979 1248 1011 2390
 1.200000E+02 13336 84920 7385 1637 1267 3047
 1.240000E+02 16564 81071 9175 1891 1632 3866
 1.280000E+02 20206 76598 10926 2426 2042 4812
 1.320000E+02 24717 70966 13047 3008 2585 6077
 1.360000E+02 29708 64624 15222 3578 3232 7676
 1.400000E+02 35259 57286 17348 4352 4089 9470
 1.440000E+02 41157 49253 19194 5205 5030 11728
 1.480000E+02 47242 40378 20674 6100 6141 14327
 1.520000E+02 53011 31704 21464 6845 7377 17325
 1.560000E+02 58580 23269 21456 7609 8830 20685
 1.600000E+02 63260 16116 20384 8109 10346 24421
 1.640000E+02 67199 10352 18471 8434 11953 28341
 1.680000E+02 70034 6305 15740 8432 13650 32212
 1.720000E+02 72351 3655 12783 8203 15310 36055
 1.760000E+02 73804 2037 9830 7401 16853 39720
 1.800000E+02 74790 1164 7021 6534 18260 42975
 1.840000E+02 75602 685 4892 5548 19403 45759
 1.880000E+02 76144 449 3191 4422 20437 48094
 1.920000E+02 76395 304 1983 3292 21226 49894
 1.960000E+02 76711 216 1251 2467 21777 51216
 2.000000E+02 76868 178 759 1713 22177 52219

#Simulation ended (eff.: 0.948162, detail below)
	#Events: 1412677
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
