"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 25 127485 15 4 2 4
"3" 32 33 127476 23 4 2 4
"4" 48 36 127474 26 1 4 5
"5" 64 45 127464 28 6 5 6
"6" 80 54 127454 32 8 5 9
"7" 96 67 127441 42 8 6 11
"8" 112 99 127407 63 14 6 16
"9" 128 140 127365 98 12 8 22
"10" 144 173 127331 118 12 13 30
"11" 160 212 127294 136 21 16 39
"12" 176 272 127233 175 21 23 53
"13" 192 349 127150 212 38 27 72
"14" 208 470 127029 291 54 37 88
"15" 224 614 126883 386 69 43 116
"16" 240 812 126677 508 90 54 160
"17" 256 1053 126435 678 98 72 205
"18" 272 1312 126169 834 131 97 250
"19" 288 1670 125795 1051 179 125 315
"20" 304 2121 125323 1316 237 165 403
"21" 320 2730 124721 1689 302 214 525
"22" 336 3424 123981 2125 345 264 690
"23" 352 4350 123053 2669 436 342 903
"24" 368 5531 121847 3390 542 451 1148
"25" 384 6959 120345 4208 728 562 1461
"26" 400 8889 118416 5384 957 733 1815
"27" 416 11309 115899 6810 1274 936 2289
"28" 432 14399 112742 8700 1591 1200 2908
"29" 448 18019 109004 10818 1933 1568 3700
"30" 464 22658 104285 13513 2474 2020 4651
"31" 480 28226 98595 16587 3092 2600 5947
"32" 496 34878 91795 20190 3810 3274 7604
"33" 512 42582 83914 24218 4726 4063 9575
"34" 528 51143 75186 28223 5858 5055 12007
"35" 544 60759 65418 32416 7078 6353 14912
"36" 560 70874 55251 36166 8412 7839 18457
"37" 576 80986 44978 38939 9708 9615 22724
"38" 592 90762 35076 40353 11173 11689 27547
"39" 608 100130 25707 40643 12450 13993 33044
"40" 624 108138 17762 39239 13572 16476 38851
"41" 640 114586 11457 35934 14117 19228 45307
"42" 656 119180 7026 31111 14228 22073 51768
"43" 672 122320 4053 25316 13908 24742 58354
"44" 688 124460 2197 19741 12849 27364 64506
"45" 704 125641 1250 14420 11383 29794 70044
"46" 720 126330 726 10002 9649 31813 74866
"47" 736 126761 435 6657 7653 33555 78896
"48" 752 127016 294 4332 5870 34829 81985
"49" 768 127146 211 2634 4420 35807 84285
"50" 784 127242 168 1559 3096 36561 86026
"51" 800 127311 143 917 2103 37056 87235
