"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12746 4 7 1 2
"3" 8 21 12739 11 4 2 4
"4" 12 26 12734 16 2 3 5
"5" 16 35 12725 21 4 3 7
"6" 20 43 12716 26 4 3 10
"7" 24 44 12714 25 4 3 12
"8" 28 51 12709 25 8 3 15
"9" 32 57 12702 24 10 4 19
"10" 36 69 12690 32 8 6 23
"11" 40 78 12680 35 6 6 31
"12" 44 89 12670 34 11 6 38
"13" 48 106 12654 40 9 9 48
"14" 52 119 12640 46 12 10 51
"15" 56 124 12629 45 8 13 58
"16" 60 139 12620 48 10 16 65
"17" 64 156 12602 52 17 18 69
"18" 68 174 12583 53 19 22 80
"19" 72 185 12573 52 21 27 85
"20" 76 203 12557 56 21 31 95
"21" 80 217 12541 60 16 33 108
"22" 84 235 12525 64 20 38 113
"23" 88 250 12508 61 19 46 124
"24" 92 270 12486 60 27 48 135
"25" 96 292 12465 64 28 52 148
"26" 100 314 12446 69 25 57 163
"27" 104 329 12425 66 21 62 180
"28" 108 354 12405 76 20 68 190
"29" 112 373 12383 75 27 70 201
"30" 116 404 12354 87 26 77 214
"31" 120 432 12324 91 27 84 230
"32" 124 454 12303 92 29 88 245
"33" 128 479 12277 91 37 94 257
"34" 132 497 12259 83 35 100 279
"35" 136 520 12235 75 31 107 307
"36" 140 546 12213 82 28 111 325
"37" 144 555 12201 73 29 113 340
"38" 148 586 12172 81 29 122 354
"39" 152 601 12156 78 36 123 364
"40" 156 624 12132 83 37 129 375
"41" 160 640 12118 77 41 134 388
"42" 164 654 12099 64 43 142 405
"43" 168 675 12083 67 33 151 424
"44" 172 698 12059 67 35 160 436
"45" 176 708 12048 63 29 165 451
"46" 180 723 12036 59 34 168 462
"47" 184 734 12023 51 33 175 475
"48" 188 749 12009 49 30 179 491
"49" 192 765 11994 51 27 181 506
"50" 196 776 11983 53 18 184 521
"51" 200 790 11969 54 20 186 530
