# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 1 7000 1 0 0 0
 8.000000E+00 1 7000 1 0 0 0
 1.200000E+01 0 7000 0 0 0 0
 1.600000E+01 1 7000 1 0 0 0
 2.000000E+01 2 7000 2 0 0 0
 2.400000E+01 0 7000 0 0 0 0
 2.800000E+01 1 7000 1 0 0 0
 3.200000E+01 2 7000 2 0 0 0
 3.600000E+01 3 7000 3 0 0 0
 4.000000E+01 4 7000 4 0 0 0
 4.400000E+01 6 7000 6 0 0 0
 4.800000E+01 5 7000 5 0 0 0
 5.200000E+01 8 7000 5 3 0 0
 5.600000E+01 10 7000 8 2 0 0
 6.000000E+01 9 6997 5 3 0 1
 6.400000E+01 12 6992 8 0 0 4
 6.800000E+01 13 6992 7 2 0 4
 7.200000E+01 17 6991 11 2 0 4
 7.600000E+01 21 6987 12 4 0 5
 8.000000E+01 23 6982 13 3 0 7
 8.400000E+01 22 6979 10 3 1 8
 8.800000E+01 19 6976 6 3 1 9
 9.200000E+01 22 6972 9 2 2 9
 9.600000E+01 34 6969 14 7 3 10
 1.000000E+02 35 6966 11 6 4 14
 1.040000E+02 30 6962 8 1 6 15
 1.080000E+02 47 6960 20 5 7 15
 1.120000E+02 43 6956 15 4 7 17
 1.160000E+02 46 6953 12 9 7 18
 1.200000E+02 49 6949 16 3 7 23
 1.240000E+02 43 6948 11 1 7 24
 1.280000E+02 46 6947 11 3 7 25
 1.320000E+02 50 6944 10 6 7 27
 1.360000E+02 62 6940 16 9 7 30
 1.400000E+02 56 6935 13 4 8 31
 1.440000E+02 58 6930 14 3 8 33
 1.480000E+02 52 6929 9 1 8 34
 1.520000E+02 61 6923 16 2 8 35
 1.560000E+02 60 6923 12 3 9 36
 1.600000E+02 61 6922 12 2 9 38
 1.640000E+02 70 6922 16 5 9 40
 1.680000E+02 74 6919 19 4 10 41
 1.720000E+02 69 6916 10 5 10 44
 1.760000E+02 80 6916 16 7 11 46
 1.800000E+02 76 6914 11 6 11 48
 1.840000E+02 76 6911 8 1 13 54
 1.880000E+02 77 6910 5 4 13 55
 1.920000E+02 85 6909 12 1 16 56
 1.960000E+02 85 6908 10 3 16 56
 2.000000E+02 86 6908 7 5 17 57

#Simulation ended (eff.: 0.890931, detail below)
	#Events: 8675
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
