# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 5 4700 3 2 0 0
 8.000000E+00 6 4697 4 0 1 1
 1.200000E+01 7 4694 4 1 1 1
 1.600000E+01 8 4692 5 1 1 1
 2.000000E+01 8 4692 5 0 2 1
 2.400000E+01 7 4692 3 1 2 1
 2.800000E+01 16 4691 10 3 2 1
 3.200000E+01 19 4684 10 5 2 2
 3.600000E+01 20 4681 10 1 4 5
 4.000000E+01 21 4679 10 0 4 7
 4.400000E+01 35 4678 23 1 4 7
 4.800000E+01 46 4674 29 5 5 7
 5.200000E+01 65 4664 43 7 5 10
 5.600000E+01 72 4651 48 4 6 14
 6.000000E+01 83 4628 47 12 7 17
 6.400000E+01 127 4593 86 11 9 21
 6.800000E+01 160 4565 110 16 10 24
 7.200000E+01 207 4531 146 13 15 33
 7.600000E+01 263 4504 183 21 16 43
 8.000000E+01 338 4449 233 34 22 49
 8.400000E+01 419 4367 284 37 27 71
 8.800000E+01 546 4261 368 53 38 87
 9.200000E+01 687 4144 466 53 47 121
 9.600000E+01 851 3981 577 72 54 148
 1.000000E+02 1111 3807 752 96 77 186
 1.040000E+02 1372 3584 926 101 101 244
 1.080000E+02 1709 3306 1144 152 120 293
 1.120000E+02 2095 2971 1403 186 152 354
 1.160000E+02 2619 2625 1746 238 189 446
 1.200000E+02 3245 2203 2090 346 247 562
 1.240000E+02 3905 1712 2461 406 319 719
 1.280000E+02 4695 1302 2918 446 411 920
 1.320000E+02 5387 921 3242 493 498 1154
 1.360000E+02 6264 620 3632 626 596 1410
 1.400000E+02 6924 375 3794 691 732 1707
 1.440000E+02 7650 216 3877 842 890 2041
 1.480000E+02 8114 116 3720 939 1052 2403
 1.520000E+02 8406 67 3405 940 1221 2840
 1.560000E+02 8827 31 3136 1007 1408 3276
 1.600000E+02 8944 16 2674 972 1575 3723
 1.640000E+02 8780 7 1988 876 1762 4154
 1.680000E+02 8780 5 1467 869 1929 4515
 1.720000E+02 8649 2 1013 703 2086 4847
 1.760000E+02 8585 1 704 589 2195 5097
 1.800000E+02 8488 1 444 424 2297 5323
 1.840000E+02 8442 1 280 327 2359 5476
 1.880000E+02 8414 1 166 233 2421 5594
 1.920000E+02 8378 0 92 135 2458 5693
 1.960000E+02 8381 0 62 95 2478 5746
 2.000000E+02 8395 0 37 75 2495 5788

#Simulation ended (eff.: 0.954955, detail below)
	#Events: 259468
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
