# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 5 15798 3 2 0 0
 8.000000E+00 7 15794 5 1 1 0
 1.200000E+01 11 15793 9 0 1 1
 1.600000E+01 10 15793 8 0 1 1
 2.000000E+01 17 15793 15 0 1 1
 2.400000E+01 16 15790 13 1 1 1
 2.800000E+01 27 15788 21 2 2 2
 3.200000E+01 37 15779 29 3 3 2
 3.600000E+01 55 15763 40 9 3 3
 4.000000E+01 61 15738 42 8 3 8
 4.400000E+01 89 15721 64 7 5 13
 4.800000E+01 113 15696 80 9 5 19
 5.200000E+01 156 15651 103 21 9 23
 5.600000E+01 184 15601 115 28 12 29
 6.000000E+01 261 15530 168 30 16 47
 6.400000E+01 329 15439 208 37 20 64
 6.800000E+01 417 15354 270 39 27 81
 7.200000E+01 531 15247 337 50 37 107
 7.600000E+01 681 15101 427 70 45 139
 8.000000E+01 856 14912 536 81 64 175
 8.400000E+01 1136 14664 728 110 77 221
 8.800000E+01 1420 14360 895 136 101 288
 9.200000E+01 1790 13987 1112 179 131 368
 9.600000E+01 2350 13535 1476 249 166 459
 1.000000E+02 2834 12952 1704 330 227 573
 1.040000E+02 3628 12233 2204 403 300 721
 1.080000E+02 4519 11400 2748 452 401 918
 1.120000E+02 5655 10321 3406 607 498 1144
 1.160000E+02 7009 9154 4150 759 637 1463
 1.200000E+02 8554 7860 5023 907 814 1810
 1.240000E+02 10209 6466 5820 1109 1026 2254
 1.280000E+02 12378 5020 6800 1470 1283 2825
 1.320000E+02 14468 3611 7607 1691 1613 3557
 1.360000E+02 16827 2465 8463 1997 1961 4406
 1.400000E+02 19205 1552 9152 2271 2395 5387
 1.440000E+02 21195 942 9289 2552 2844 6510
 1.480000E+02 23057 513 8975 2929 3379 7774
 1.520000E+02 24977 290 8608 3176 3951 9242
 1.560000E+02 26265 159 7768 3247 4574 10676
 1.600000E+02 27423 84 6779 3268 5192 12184
 1.640000E+02 27836 49 5331 3009 5804 13692
 1.680000E+02 28173 23 4042 2735 6340 15056
 1.720000E+02 28504 12 2980 2449 6825 16250
 1.760000E+02 28642 9 2056 2060 7240 17286
 1.800000E+02 28649 5 1305 1596 7599 18149
 1.840000E+02 28822 2 871 1271 7864 18816
 1.880000E+02 28795 1 499 911 8074 19311
 1.920000E+02 28822 1 295 681 8204 19642
 1.960000E+02 28812 0 171 423 8306 19912
 2.000000E+02 28831 0 103 284 8387 20057

#Simulation ended (eff.: 0.950737, detail below)
	#Events: 615165
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
