"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127488 12 3 1 5
"3" 8 35 127473 25 3 1 6
"4" 12 49 127461 36 5 1 7
"5" 16 57 127448 41 4 2 10
"6" 20 67 127440 46 5 3 13
"7" 24 84 127424 52 11 5 16
"8" 28 122 127384 75 15 7 25
"9" 32 163 127343 103 20 9 31
"10" 36 197 127306 127 16 12 42
"11" 40 223 127277 137 17 14 55
"12" 44 300 127202 187 34 18 61
"13" 48 383 127122 240 36 27 80
"14" 52 464 127034 279 39 41 105
"15" 56 584 126916 350 55 52 127
"16" 60 717 126772 427 75 65 150
"17" 64 905 126581 526 90 90 199
"18" 68 1161 126326 691 116 106 248
"19" 72 1488 125986 897 156 128 307
"20" 76 1908 125546 1182 176 161 389
"21" 80 2409 125040 1491 230 207 481
"22" 84 3037 124382 1863 322 248 604
"23" 88 3886 123521 2396 406 314 770
"24" 92 4964 122437 3030 522 416 996
"25" 96 6264 121087 3818 647 513 1286
"26" 100 7936 119366 4834 821 644 1637
"27" 104 10026 117232 6075 1034 849 2068
"28" 108 12600 114619 7566 1337 1099 2598
"29" 112 15873 111226 9489 1714 1405 3265
"30" 116 19872 107137 11864 2145 1744 4119
"31" 120 24682 102194 14620 2633 2221 5208
"32" 124 30581 96170 17811 3411 2792 6567
"33" 128 37751 88834 21755 4148 3575 8273
"34" 132 45825 80609 25789 5166 4462 10408
"35" 136 54878 71391 29925 6372 5567 13014
"36" 140 64690 61379 33926 7605 6896 16263
"37" 144 74973 50906 37359 9073 8432 20109
"38" 148 85194 40647 39870 10353 10405 24566
"39" 152 94831 31000 40795 11787 12574 29675
"40" 156 103934 21958 40573 12995 15035 35331
"41" 160 111197 14650 38179 13924 17639 41455
"42" 164 117036 9077 34410 14327 20428 47871
"43" 168 120971 5360 28986 14433 23157 54395
"44" 172 123493 3010 23046 13662 25948 60837
"45" 176 125026 1677 17359 12255 28534 66878
"46" 180 126018 924 12359 10804 30713 72142
"47" 184 126557 557 8466 8772 32645 76674
"48" 188 126868 351 5476 6972 34170 80250
"49" 192 127091 231 3496 5229 35361 83005
"50" 196 127209 177 2124 3852 36208 85025
"51" 200 127288 143 1190 2771 36900 86427
