"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12745 4 7 2 1
"3" 8 17 12742 7 6 3 1
"4" 12 20 12740 10 4 3 3
"5" 16 25 12735 14 2 3 6
"6" 20 25 12734 12 2 4 7
"7" 24 32 12728 16 4 4 8
"8" 28 44 12716 24 3 5 12
"9" 32 49 12711 26 4 6 13
"10" 36 55 12704 26 2 9 18
"11" 40 69 12691 35 4 9 21
"12" 44 69 12690 30 7 9 23
"13" 48 75 12681 30 9 10 26
"14" 52 86 12673 30 17 12 27
"15" 56 96 12662 35 11 20 30
"16" 60 106 12651 39 6 25 36
"17" 64 115 12643 34 14 25 42
"18" 68 127 12633 37 13 28 49
"19" 72 142 12617 43 12 30 57
"20" 76 150 12609 43 14 31 62
"21" 80 161 12597 39 22 34 66
"22" 84 173 12585 42 15 43 73
"23" 88 184 12575 46 15 44 79
"24" 92 195 12563 38 25 47 85
"25" 96 212 12547 45 19 53 95
"26" 100 219 12537 43 18 55 103
"27" 104 233 12525 44 18 56 115
"28" 108 251 12506 49 19 60 123
"29" 112 263 12496 51 19 65 128
"30" 116 280 12479 60 15 68 137
"31" 120 293 12465 56 23 70 144
"32" 124 305 12450 55 20 75 155
"33" 128 314 12442 49 21 81 163
"34" 132 329 12428 46 28 81 174
"35" 136 350 12405 58 23 87 182
"36" 140 365 12393 59 25 90 191
"37" 144 386 12371 63 24 97 202
"38" 148 405 12355 70 23 103 209
"39" 152 420 12339 70 25 110 215
"40" 156 437 12321 64 31 116 226
"41" 160 452 12305 57 38 122 235
"42" 164 478 12281 61 33 131 253
"43" 168 494 12264 57 32 138 267
"44" 172 507 12252 58 21 143 285
"45" 176 519 12240 53 19 152 295
"46" 180 527 12231 46 21 155 305
"47" 184 536 12223 40 18 162 316
"48" 188 548 12210 41 18 166 323
"49" 192 553 12206 35 19 170 329
"50" 196 561 12197 32 22 172 335
"51" 200 574 12185 33 22 175 344
