"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 23 12737 13 7 1 2
"3" 8 26 12732 15 6 1 4
"4" 12 35 12725 23 4 1 7
"5" 16 46 12714 28 5 1 12
"6" 20 49 12711 28 5 3 13
"7" 24 56 12704 28 9 3 16
"8" 28 64 12695 27 10 5 22
"9" 32 73 12687 32 6 8 27
"10" 36 85 12674 38 7 8 32
"11" 40 95 12664 41 10 9 35
"12" 44 107 12651 45 13 12 37
"13" 48 124 12635 48 20 13 43
"14" 52 137 12622 54 18 16 49
"15" 56 151 12607 59 17 19 56
"16" 60 169 12587 67 16 19 67
"17" 64 182 12577 57 27 22 76
"18" 68 200 12558 50 29 29 92
"19" 72 228 12529 62 31 37 98
"20" 76 251 12506 71 25 47 108
"21" 80 266 12490 71 26 49 120
"22" 84 297 12460 82 23 58 134
"23" 88 311 12446 77 22 62 150
"24" 92 334 12425 75 26 67 166
"25" 96 348 12406 81 18 71 178
"26" 100 366 12392 81 28 77 180
"27" 104 394 12363 83 31 85 195
"28" 108 414 12341 78 31 96 209
"29" 112 448 12310 90 38 103 217
"30" 116 464 12293 80 36 114 234
"31" 120 493 12265 93 37 121 242
"32" 124 518 12239 96 35 133 254
"33" 128 546 12213 102 42 138 264
"34" 132 571 12182 108 37 144 282
"35" 136 604 12156 112 35 150 307
"36" 140 632 12123 109 45 158 320
"37" 144 659 12094 104 46 171 338
"38" 148 685 12072 97 47 182 359
"39" 152 709 12049 93 40 194 382
"40" 156 739 12018 96 35 206 402
"41" 160 761 11996 92 32 212 425
"42" 164 784 11973 91 33 220 440
"43" 168 807 11948 85 43 228 451
"44" 172 820 11937 82 37 238 463
"45" 176 836 11918 71 42 243 480
"46" 180 852 11903 66 38 249 499
"47" 184 872 11884 71 30 256 515
"48" 188 883 11875 60 30 261 532
"49" 192 889 11870 51 34 265 539
"50" 196 904 11855 54 29 268 553
"51" 200 919 11841 50 33 273 563
