"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127492 9 7 1 2
"3" 8 25 127483 15 5 1 4
"4" 12 38 127472 27 4 1 6
"5" 16 42 127466 28 5 1 8
"6" 20 52 127455 36 4 3 9
"7" 24 62 127447 34 9 6 13
"8" 28 94 127413 57 12 9 16
"9" 32 128 127381 85 11 12 20
"10" 36 152 127352 99 15 12 26
"11" 40 188 127320 119 18 16 35
"12" 44 246 127261 157 22 22 45
"13" 48 327 127175 206 32 24 65
"14" 52 401 127100 249 40 31 81
"15" 56 506 126994 313 49 41 103
"16" 60 653 126841 392 81 53 127
"17" 64 793 126697 474 87 63 169
"18" 68 1043 126435 614 124 83 222
"19" 72 1370 126104 843 133 104 290
"20" 76 1740 125718 1073 175 131 361
"21" 80 2173 125272 1327 228 168 450
"22" 84 2774 124687 1694 279 224 577
"23" 88 3516 123913 2121 385 295 715
"24" 92 4485 122903 2727 454 379 925
"25" 96 5587 121773 3379 585 481 1142
"26" 100 7138 120187 4342 753 615 1428
"27" 104 9061 118227 5455 961 795 1850
"28" 108 11471 115767 6912 1191 1005 2363
"29" 112 14459 112692 8670 1544 1273 2972
"30" 116 18142 108899 10828 1935 1630 3749
"31" 120 22630 104322 13344 2422 2091 4773
"32" 124 27924 98858 16246 2993 2639 6046
"33" 128 34413 92332 19737 3750 3312 7614
"34" 132 41988 84527 23660 4693 4103 9532
"35" 136 50420 75915 27701 5598 5179 11942
"36" 140 59906 66261 31826 6841 6417 14822
"37" 144 69689 56382 35433 8160 7880 18216
"38" 148 79751 46193 38269 9601 9631 22250
"39" 152 89775 36064 40131 11087 11612 26945
"40" 156 98966 26802 40549 12266 13909 32242
"41" 160 107177 18738 39387 13293 16495 38002
"42" 164 113772 12203 36387 13923 19291 44171
"43" 168 118763 7426 31908 14134 22054 50667
"44" 172 121973 4343 26229 13819 24771 57154
"45" 176 124128 2468 20412 12958 27364 63394
"46" 180 125436 1432 14973 11651 29707 69105
"47" 184 126181 844 10476 9808 31821 74076
"48" 188 126641 525 7066 8035 33547 77993
"49" 192 126930 353 4496 6134 34954 81346
"50" 196 127118 262 2787 4594 36002 83735
"51" 200 127192 214 1676 3294 36740 85482
