"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 24 127485 14 5 0 5
"3" 32 37 127471 26 4 0 7
"4" 48 55 127455 41 3 1 10
"5" 64 65 127445 48 5 2 10
"6" 80 83 127426 53 12 3 15
"7" 96 113 127395 72 16 8 17
"8" 112 141 127368 92 12 11 26
"9" 128 186 127320 121 15 17 33
"10" 144 225 127281 137 25 18 45
"11" 160 284 127217 166 36 22 60
"12" 176 375 127118 222 41 36 76
"13" 192 497 127000 312 47 40 98
"14" 208 647 126849 413 65 48 121
"15" 224 816 126667 514 87 64 151
"16" 240 1065 126424 662 117 88 198
"17" 256 1391 126084 849 162 119 261
"18" 272 1780 125672 1099 184 153 344
"19" 288 2234 125227 1373 226 198 437
"20" 304 2813 124627 1705 320 249 539
"21" 320 3609 123796 2199 400 325 685
"22" 336 4610 122790 2838 478 412 882
"23" 352 5780 121557 3527 587 534 1132
"24" 368 7317 120016 4434 774 655 1454
"25" 384 9333 117958 5658 966 835 1874
"26" 400 11781 115452 7115 1213 1056 2397
"27" 416 14770 112377 8828 1581 1337 3024
"28" 432 18572 108453 11000 2037 1715 3820
"29" 448 23311 103644 13781 2530 2149 4851
"30" 464 28905 97907 16912 3151 2676 6166
"31" 480 35678 90975 20618 3919 3385 7756
"32" 496 43479 83028 24625 4816 4248 9790
"33" 512 52263 74100 28807 5874 5324 12258
"34" 528 61797 64382 32787 7080 6610 15320
"35" 544 71832 54188 36392 8473 8145 18822
"36" 560 81920 44027 38952 9855 10031 23082
"37" 576 91710 34146 40345 11293 12116 27956
"38" 592 100806 24975 40455 12470 14442 33439
"39" 608 108678 17190 38798 13388 17102 39390
"40" 624 114971 11106 35385 14226 19747 45613
"41" 640 119470 6740 30558 14278 22565 52069
"42" 656 122455 3895 24911 13675 25340 58529
"43" 672 124418 2181 19254 12703 27839 64622
"44" 688 125654 1268 13950 11334 30212 70158
"45" 704 126314 749 9702 9517 32251 74844
"46" 720 126734 458 6375 7590 33974 78795
"47" 736 126967 332 4039 5795 35282 81851
"48" 752 127126 242 2528 4269 36228 84101
"49" 768 127225 191 1499 3037 36903 85786
"50" 784 127294 165 899 2029 37407 86959
"51" 800 127324 146 523 1345 37734 87722
