# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 10000 0 10 0 0
 4.000000E+00 14 9993 5 3 1 5
 8.000000E+00 10 9992 2 0 2 6
 1.200000E+01 13 9992 5 0 2 6
 1.600000E+01 14 9991 4 1 2 7
 2.000000E+01 14 9991 4 1 2 7
 2.400000E+01 21 9990 7 4 2 8
 2.800000E+01 24 9984 8 4 2 10
 3.200000E+01 22 9981 5 2 3 12
 3.600000E+01 27 9980 8 3 3 13
 4.000000E+01 32 9977 9 4 3 16
 4.400000E+01 32 9974 7 5 4 16
 4.800000E+01 36 9972 10 4 4 18
 5.200000E+01 38 9969 10 5 5 18
 5.600000E+01 45 9960 16 4 5 20
 6.000000E+01 50 9957 18 4 7 21
 6.400000E+01 51 9954 13 4 10 24
 6.800000E+01 48 9953 9 4 10 25
 7.200000E+01 49 9951 8 4 11 26
 7.600000E+01 58 9947 15 2 12 29
 8.000000E+01 58 9947 9 4 14 31
 8.400000E+01 60 9946 8 5 14 33
 8.800000E+01 68 9940 12 6 15 35
 9.200000E+01 69 9936 10 4 17 38
 9.600000E+01 76 9932 15 1 17 43
 1.000000E+02 76 9930 11 5 17 43
 1.040000E+02 81 9929 11 4 19 47
 1.080000E+02 88 9925 14 4 21 49
 1.120000E+02 89 9919 10 5 23 51
 1.160000E+02 93 9917 12 4 25 52
 1.200000E+02 95 9912 10 5 25 55
 1.240000E+02 101 9907 15 3 25 58
 1.280000E+02 103 9905 14 3 26 60
 1.320000E+02 104 9901 10 6 26 62
 1.360000E+02 115 9895 15 9 28 63
 1.400000E+02 122 9889 20 6 30 66
 1.440000E+02 124 9883 16 8 31 69
 1.480000E+02 130 9874 16 9 32 73
 1.520000E+02 138 9870 18 11 33 76
 1.560000E+02 129 9869 8 8 35 78
 1.600000E+02 140 9865 15 5 37 83
 1.640000E+02 145 9862 15 7 38 85
 1.680000E+02 147 9858 14 7 38 88
 1.720000E+02 153 9856 18 7 39 89
 1.760000E+02 154 9853 17 3 40 94
 1.800000E+02 156 9850 11 7 42 96
 1.840000E+02 156 9850 11 4 42 99
 1.880000E+02 162 9847 14 5 44 99
 1.920000E+02 164 9843 10 6 45 103
 1.960000E+02 168 9839 9 6 45 108
 2.000000E+02 168 9837 5 9 45 109

#Simulation ended (eff.: 0.949625, detail below)
	#Events: 10896
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
