# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 700 0 0 0 0
 4.000000E+00 0 700 0 0 0 0
 8.000000E+00 3 700 2 1 0 0
 1.200000E+01 3 698 2 1 0 0
 1.600000E+01 3 697 2 1 0 0
 2.000000E+01 3 695 3 0 0 0
 2.400000E+01 0 695 0 0 0 0
 2.800000E+01 1 695 1 0 0 0
 3.200000E+01 3 694 3 0 0 0
 3.600000E+01 2 694 2 0 0 0
 4.000000E+01 2 694 2 0 0 0
 4.400000E+01 2 694 2 0 0 0
 4.800000E+01 4 693 3 1 0 0
 5.200000E+01 4 693 1 3 0 0
 5.600000E+01 6 692 3 1 1 1
 6.000000E+01 4 692 0 1 1 2
 6.400000E+01 7 691 1 2 2 2
 6.800000E+01 7 689 2 0 2 3
 7.200000E+01 10 689 4 1 2 3
 7.600000E+01 9 688 2 2 2 3
 8.000000E+01 11 688 4 1 2 4
 8.400000E+01 10 687 0 4 2 4
 8.800000E+01 8 684 1 1 2 4
 9.200000E+01 9 684 2 0 3 4
 9.600000E+01 10 684 3 0 3 4
 1.000000E+02 9 684 2 0 3 4
 1.040000E+02 10 684 3 0 3 4
 1.080000E+02 12 684 3 2 3 4
 1.120000E+02 13 684 5 0 4 4
 1.160000E+02 11 684 3 0 4 4
 1.200000E+02 12 684 1 1 5 5
 1.240000E+02 14 684 3 1 5 5
 1.280000E+02 13 684 1 1 5 6
 1.320000E+02 16 682 3 2 5 6
 1.360000E+02 14 682 2 0 5 7
 1.400000E+02 15 682 2 0 5 8
 1.440000E+02 16 682 3 0 5 8
 1.480000E+02 17 682 4 0 5 8
 1.520000E+02 15 682 2 0 5 8
 1.560000E+02 22 681 8 1 5 8
 1.600000E+02 18 681 3 1 5 9
 1.640000E+02 17 681 3 0 5 9
 1.680000E+02 17 681 1 2 5 9
 1.720000E+02 20 681 4 1 5 10
 1.760000E+02 19 681 2 2 5 10
 1.800000E+02 22 681 2 2 6 12
 1.840000E+02 18 681 0 0 6 12
 1.880000E+02 18 680 0 0 6 12
 1.920000E+02 20 680 2 0 6 12
 1.960000E+02 19 680 0 1 6 12
 2.000000E+02 21 680 3 0 6 12

#Simulation ended (eff.: 0.689315, detail below)
	#Events: 1329
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
