"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127478 21 6 1 3
"3" 8 42 127467 32 3 1 6
"4" 12 46 127461 33 3 1 9
"5" 16 62 127448 45 7 1 9
"6" 20 79 127430 55 9 2 13
"7" 24 96 127412 65 9 4 18
"8" 28 123 127385 77 17 5 24
"9" 32 171 127332 105 26 10 30
"10" 36 227 127277 144 25 13 45
"11" 40 288 127217 183 32 16 57
"12" 44 359 127144 226 31 23 79
"13" 48 449 127052 275 44 36 94
"14" 52 562 126933 342 57 43 120
"15" 56 722 126765 442 78 55 147
"16" 60 938 126554 575 106 70 187
"17" 64 1183 126296 733 115 94 241
"18" 68 1498 125974 927 145 122 304
"19" 72 1852 125601 1112 188 161 391
"20" 76 2403 125063 1465 256 195 487
"21" 80 3016 124427 1808 323 252 633
"22" 84 3825 123584 2274 411 338 802
"23" 88 4939 122443 2994 524 423 998
"24" 92 6210 121129 3772 645 520 1273
"25" 96 7764 119536 4721 798 652 1593
"26" 100 9913 117351 5984 1067 846 2016
"27" 104 12532 114667 7563 1319 1080 2570
"28" 108 15582 111506 9288 1686 1362 3246
"29" 112 19695 107295 11693 2118 1721 4163
"30" 116 24485 102415 14496 2548 2188 5253
"31" 120 30075 96740 17434 3286 2769 6586
"32" 124 36892 89773 21001 4087 3496 8308
"33" 128 44924 81569 25074 5044 4370 10436
"34" 132 53869 72438 29251 6194 5433 12991
"35" 136 63475 62647 33374 7284 6777 16040
"36" 140 73672 52333 36893 8775 8356 19648
"37" 144 83728 42145 39203 10308 10278 23939
"38" 148 93501 32327 40502 11572 12466 28961
"39" 152 102308 23582 40199 12670 14859 34580
"40" 156 109866 16127 38275 13659 17361 40571
"41" 160 115724 10313 34498 14224 20106 46896
"42" 164 120106 6191 29513 14211 22923 53459
"43" 168 123045 3466 24002 13656 25634 59753
"44" 172 124781 1957 18289 12498 28221 65773
"45" 176 125755 1158 13251 11040 30491 70973
"46" 180 126365 689 9104 9247 32450 75564
"47" 184 126744 453 5978 7414 34087 79265
"48" 188 126996 325 3787 5644 35283 82282
"49" 192 127117 251 2298 4083 36241 84495
"50" 196 127230 202 1402 2906 36909 86013
"51" 200 127294 168 839 1955 37445 87055
