# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4699 2 1 0 0
 8.000000E+00 2 4696 1 0 0 1
 1.200000E+01 2 4696 1 0 0 1
 1.600000E+01 2 4696 1 0 0 1
 2.000000E+01 3 4696 2 0 0 1
 2.400000E+01 6 4696 5 0 0 1
 2.800000E+01 14 4696 12 1 0 1
 3.200000E+01 11 4694 10 0 0 1
 3.600000E+01 14 4690 11 2 0 1
 4.000000E+01 17 4682 12 2 0 3
 4.400000E+01 22 4678 17 1 0 4
 4.800000E+01 42 4674 34 3 0 5
 5.200000E+01 31 4667 19 5 0 7
 5.600000E+01 52 4663 37 3 2 10
 6.000000E+01 57 4650 36 6 2 13
 6.400000E+01 96 4624 70 5 3 18
 6.800000E+01 117 4588 78 17 3 19
 7.200000E+01 176 4559 136 13 4 23
 7.600000E+01 218 4543 167 14 6 31
 8.000000E+01 265 4501 191 31 8 35
 8.400000E+01 305 4436 211 33 17 44
 8.800000E+01 420 4362 298 38 23 61
 9.200000E+01 533 4279 380 43 30 80
 9.600000E+01 648 4179 456 54 39 99
 1.000000E+02 821 4048 565 91 44 121
 1.040000E+02 1086 3841 750 109 66 161
 1.080000E+02 1347 3612 903 133 94 217
 1.120000E+02 1725 3295 1159 160 112 294
 1.160000E+02 2167 2977 1464 179 155 369
 1.200000E+02 2601 2641 1724 222 192 463
 1.240000E+02 3207 2230 2087 302 248 570
 1.280000E+02 3839 1796 2456 355 315 713
 1.320000E+02 4609 1374 2890 439 393 887
 1.360000E+02 5388 956 3245 560 487 1096
 1.400000E+02 6239 617 3626 643 596 1374
 1.440000E+02 6948 392 3819 709 741 1679
 1.480000E+02 7504 215 3778 823 886 2017
 1.520000E+02 8109 122 3778 911 1047 2373
 1.560000E+02 8548 69 3575 935 1227 2811
 1.600000E+02 8802 31 3149 1006 1410 3237
 1.640000E+02 8745 16 2539 936 1600 3670
 1.680000E+02 8683 9 1909 936 1747 4091
 1.720000E+02 8705 3 1512 831 1915 4447
 1.760000E+02 8599 1 1015 718 2083 4783
 1.800000E+02 8551 1 727 571 2225 5028
 1.840000E+02 8466 1 448 441 2326 5251
 1.880000E+02 8431 1 277 320 2395 5439
 1.920000E+02 8445 1 183 256 2443 5563
 1.960000E+02 8396 1 113 165 2489 5629
 2.000000E+02 8370 1 50 113 2516 5691

#Simulation ended (eff.: 0.954833, detail below)
	#Events: 258271
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
