# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 1 15800 1 0 0 0
 8.000000E+00 8 15800 8 0 0 0
 1.200000E+01 11 15798 10 0 0 1
 1.600000E+01 9 15796 8 0 0 1
 2.000000E+01 14 15795 10 3 0 1
 2.400000E+01 20 15790 16 2 1 1
 2.800000E+01 26 15788 22 1 1 2
 3.200000E+01 39 15783 30 4 2 3
 3.600000E+01 43 15778 29 7 4 3
 4.000000E+01 55 15766 36 7 4 8
 4.400000E+01 66 15751 48 3 5 10
 4.800000E+01 97 15731 67 12 7 11
 5.200000E+01 122 15696 90 7 9 16
 5.600000E+01 178 15656 124 20 10 24
 6.000000E+01 215 15611 145 24 14 32
 6.400000E+01 302 15538 207 29 21 45
 6.800000E+01 377 15454 244 51 26 56
 7.200000E+01 478 15319 312 56 32 78
 7.600000E+01 619 15169 401 72 41 105
 8.000000E+01 817 14977 532 92 57 136
 8.400000E+01 1107 14701 750 110 74 173
 8.800000E+01 1378 14420 906 156 94 222
 9.200000E+01 1678 14096 1072 187 123 296
 9.600000E+01 2168 13670 1357 247 170 394
 1.000000E+02 2694 13089 1668 291 225 510
 1.040000E+02 3415 12382 2079 366 287 683
 1.080000E+02 4266 11594 2603 422 372 869
 1.120000E+02 5503 10549 3326 597 472 1108
 1.160000E+02 6728 9332 3975 755 600 1398
 1.200000E+02 8305 7994 4878 915 772 1740
 1.240000E+02 9897 6638 5601 1110 953 2233
 1.280000E+02 11916 5135 6596 1344 1198 2778
 1.320000E+02 14193 3736 7520 1663 1497 3513
 1.360000E+02 16617 2577 8469 1933 1864 4351
 1.400000E+02 18807 1658 9008 2213 2275 5311
 1.440000E+02 20828 1018 9020 2573 2768 6467
 1.480000E+02 22939 585 9107 2851 3297 7684
 1.520000E+02 24723 314 8730 3017 3908 9068
 1.560000E+02 26125 175 7971 3158 4557 10439
 1.600000E+02 27162 91 6818 3328 5197 11819
 1.640000E+02 27867 51 5627 3180 5823 13237
 1.680000E+02 28344 30 4377 2889 6422 14656
 1.720000E+02 28525 16 3144 2536 6942 15903
 1.760000E+02 28627 9 2152 2078 7390 17007
 1.800000E+02 28661 7 1447 1605 7751 17858
 1.840000E+02 28649 6 867 1276 8028 18478
 1.880000E+02 28685 5 538 945 8224 18978
 1.920000E+02 28669 4 313 640 8374 19342
 1.960000E+02 28689 4 198 440 8470 19581
 2.000000E+02 28664 3 83 310 8539 19732

#Simulation ended (eff.: 0.950906, detail below)
	#Events: 614267
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
