# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 10000 0 10 0 0
 4.000000E+00 12 9998 4 2 3 3
 8.000000E+00 14 9997 6 1 4 3
 1.200000E+01 10 9997 2 0 4 4
 1.600000E+01 14 9996 4 0 4 6
 2.000000E+01 15 9996 4 1 4 6
 2.400000E+01 14 9995 2 1 4 7
 2.800000E+01 15 9995 2 1 4 8
 3.200000E+01 18 9994 4 1 4 9
 3.600000E+01 17 9993 2 1 4 10
 4.000000E+01 21 9990 5 2 4 10
 4.400000E+01 17 9989 1 1 5 10
 4.800000E+01 23 9987 5 2 5 11
 5.200000E+01 26 9985 5 3 5 13
 5.600000E+01 32 9979 9 3 6 14
 6.000000E+01 33 9974 9 2 6 16
 6.400000E+01 33 9972 7 4 6 16
 6.800000E+01 37 9969 7 6 6 18
 7.200000E+01 41 9969 10 3 8 20
 7.600000E+01 43 9965 9 4 9 21
 8.000000E+01 53 9957 13 7 9 24
 8.400000E+01 57 9952 14 6 10 27
 8.800000E+01 59 9946 15 5 11 28
 9.200000E+01 59 9945 14 3 14 28
 9.600000E+01 65 9943 17 2 16 30
 1.000000E+02 66 9940 11 7 16 32
 1.040000E+02 75 9934 15 7 18 35
 1.080000E+02 75 9932 14 4 18 39
 1.120000E+02 75 9931 12 3 19 41
 1.160000E+02 80 9929 12 7 19 42
 1.200000E+02 85 9924 11 7 22 45
 1.240000E+02 89 9921 11 6 25 47
 1.280000E+02 92 9920 11 5 26 50
 1.320000E+02 96 9915 9 7 28 52
 1.360000E+02 99 9914 10 6 28 55
 1.400000E+02 99 9911 10 3 29 57
 1.440000E+02 100 9911 5 4 31 60
 1.480000E+02 103 9909 6 3 31 63
 1.520000E+02 109 9907 12 2 31 64
 1.560000E+02 109 9906 8 5 31 65
 1.600000E+02 111 9902 7 6 31 67
 1.640000E+02 114 9897 9 4 33 68
 1.680000E+02 120 9894 12 4 34 70
 1.720000E+02 124 9891 15 4 34 71
 1.760000E+02 125 9888 12 5 34 74
 1.800000E+02 134 9883 14 9 35 76
 1.840000E+02 134 9880 13 7 35 79
 1.880000E+02 136 9874 10 9 36 81
 1.920000E+02 138 9870 9 8 37 84
 1.960000E+02 145 9866 14 2 39 90
 2.000000E+02 146 9866 10 5 39 92

#Simulation ended (eff.: 0.953263, detail below)
	#Events: 10545
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
