# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4700 2 1 0 0
 8.000000E+00 2 4699 1 1 0 0
 1.200000E+01 4 4698 3 0 1 0
 1.600000E+01 5 4698 4 0 1 0
 2.000000E+01 5 4698 3 1 1 0
 2.400000E+01 5 4696 3 0 1 1
 2.800000E+01 7 4695 5 0 1 1
 3.200000E+01 9 4695 7 0 1 1
 3.600000E+01 11 4695 9 0 1 1
 4.000000E+01 13 4692 9 2 1 1
 4.400000E+01 21 4687 17 1 2 1
 4.800000E+01 25 4686 19 2 3 1
 5.200000E+01 22 4681 15 2 3 2
 5.600000E+01 36 4679 26 2 3 5
 6.000000E+01 46 4670 32 3 3 8
 6.400000E+01 65 4660 48 3 5 9
 6.800000E+01 78 4650 57 6 6 9
 7.200000E+01 87 4632 61 7 8 11
 7.600000E+01 114 4613 83 9 8 14
 8.000000E+01 191 4588 145 15 10 21
 8.400000E+01 211 4538 148 22 14 27
 8.800000E+01 279 4500 205 18 20 36
 9.200000E+01 333 4428 227 36 27 43
 9.600000E+01 444 4353 302 44 33 65
 1.000000E+02 558 4262 385 50 41 82
 1.040000E+02 716 4146 492 64 52 108
 1.080000E+02 931 3983 630 85 70 146
 1.120000E+02 1150 3795 778 103 83 186
 1.160000E+02 1437 3522 955 135 104 243
 1.200000E+02 1847 3216 1250 147 133 317
 1.240000E+02 2218 2893 1472 186 166 394
 1.280000E+02 2757 2517 1806 238 212 501
 1.320000E+02 3349 2103 2123 329 276 621
 1.360000E+02 4144 1669 2584 413 345 802
 1.400000E+02 4834 1252 2928 483 423 1000
 1.440000E+02 5626 841 3309 577 520 1220
 1.480000E+02 6288 536 3530 633 642 1483
 1.520000E+02 7006 331 3690 738 765 1813
 1.560000E+02 7611 183 3680 848 935 2148
 1.600000E+02 8243 96 3666 917 1096 2564
 1.640000E+02 8590 48 3422 902 1291 2975
 1.680000E+02 8868 29 3027 955 1494 3392
 1.720000E+02 9032 18 2476 1021 1706 3829
 1.760000E+02 8950 5 1857 947 1881 4265
 1.800000E+02 8912 3 1423 783 2051 4655
 1.840000E+02 8818 3 982 679 2170 4987
 1.880000E+02 8808 2 695 566 2278 5269
 1.920000E+02 8800 1 476 454 2376 5494
 1.960000E+02 8698 0 261 330 2440 5667
 2.000000E+02 8728 0 194 241 2501 5792

#Simulation ended (eff.: 0.955713, detail below)
	#Events: 257922
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
