"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 8 0 2
"3" 8 35 127475 23 4 2 6
"4" 12 41 127468 28 2 4 7
"5" 16 50 127459 33 4 4 9
"6" 20 56 127452 33 9 4 10
"7" 24 81 127428 48 10 9 14
"8" 28 103 127404 61 13 10 19
"9" 32 131 127373 82 7 15 27
"10" 36 163 127344 102 12 19 30
"11" 40 199 127305 117 21 20 41
"12" 44 265 127240 160 29 24 52
"13" 48 326 127175 187 31 32 76
"14" 52 394 127111 226 36 37 95
"15" 56 503 126985 289 48 45 121
"16" 60 653 126842 395 56 55 147
"17" 64 819 126662 499 75 69 176
"18" 68 1011 126477 611 98 84 218
"19" 72 1299 126181 780 144 108 267
"20" 76 1706 125767 1039 185 136 346
"21" 80 2195 125256 1351 216 177 451
"22" 84 2728 124702 1673 268 231 556
"23" 88 3424 124005 2069 353 299 703
"24" 92 4337 123060 2598 487 386 866
"25" 96 5509 121864 3299 594 482 1134
"26" 100 7000 120334 4244 722 599 1435
"27" 104 8805 118449 5343 898 748 1816
"28" 108 11020 116222 6567 1198 957 2298
"29" 112 13989 113167 8344 1492 1219 2934
"30" 116 17672 109391 10500 1918 1545 3709
"31" 120 22037 104883 13106 2303 1931 4697
"32" 124 27343 99489 16053 2947 2474 5869
"33" 128 33732 92925 19537 3708 3135 7352
"34" 132 41161 85335 23404 4574 3979 9204
"35" 136 49823 76538 27595 5625 4990 11613
"36" 140 59074 67117 31609 6839 6201 14425
"37" 144 69182 56987 35420 8175 7671 17916
"38" 148 79355 46592 38334 9614 9427 21980
"39" 152 89359 36502 40310 10865 11398 26786
"40" 156 98491 27297 40436 12243 13697 32115
"41" 160 106852 19113 39425 13229 16232 37966
"42" 164 113391 12627 36405 13778 18971 44237
"43" 168 118260 7899 31801 14060 21761 50638
"44" 172 121656 4732 26324 13773 24526 57033
"45" 176 123936 2659 20625 13012 27100 63199
"46" 180 125312 1495 15320 11665 29472 68855
"47" 184 126161 825 10884 9850 31516 73911
"48" 188 126680 495 7380 8040 33262 77998
"49" 192 126909 349 4686 6265 34636 81322
"50" 196 127082 246 2897 4770 35655 83760
"51" 200 127230 178 1805 3398 36466 85561
