"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 6 2 2
"3" 8 24 12736 14 3 3 4
"4" 12 27 12733 15 2 3 7
"5" 16 31 12728 18 2 3 8
"6" 20 32 12726 14 4 4 10
"7" 24 39 12720 17 5 5 12
"8" 28 47 12711 22 6 5 14
"9" 32 55 12704 26 7 6 16
"10" 36 62 12698 30 4 9 19
"11" 40 68 12692 29 7 12 20
"12" 44 79 12680 33 10 14 22
"13" 48 89 12671 39 9 15 26
"14" 52 95 12662 36 14 15 30
"15" 56 104 12655 39 11 16 38
"16" 60 121 12638 43 15 20 43
"17" 64 132 12626 45 14 27 46
"18" 68 142 12615 41 14 31 56
"19" 72 158 12599 47 21 32 58
"20" 76 165 12593 40 19 37 69
"21" 80 186 12572 50 18 39 79
"22" 84 202 12558 53 18 42 89
"23" 88 218 12542 52 26 43 97
"24" 92 232 12524 55 23 48 106
"25" 96 253 12504 63 20 51 119
"26" 100 269 12489 63 22 55 129
"27" 104 284 12475 61 17 64 142
"28" 108 300 12458 70 14 66 150
"29" 112 315 12444 65 22 70 158
"30" 116 333 12425 67 23 71 172
"31" 120 356 12402 69 30 75 182
"32" 124 378 12378 69 33 83 193
"33" 128 394 12364 69 29 90 206
"34" 132 415 12341 75 30 96 214
"35" 136 438 12319 77 26 102 233
"36" 140 455 12304 69 30 104 252
"37" 144 478 12280 74 32 107 265
"38" 148 496 12262 68 36 114 278
"39" 152 508 12249 62 35 120 291
"40" 156 528 12230 66 29 129 304
"41" 160 543 12217 65 28 132 318
"42" 164 562 12194 65 31 137 329
"43" 168 576 12182 62 25 139 350
"44" 172 583 12173 52 33 143 355
"45" 176 603 12156 55 33 149 366
"46" 180 611 12147 49 23 157 382
"47" 184 622 12137 49 16 161 396
"48" 188 628 12129 38 21 164 405
"49" 192 639 12118 42 15 167 415
"50" 196 647 12112 37 19 171 420
"51" 200 653 12106 31 15 176 431
