# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 15 99987 7 4 3 1
 8.000000E+00 29 99979 21 2 3 3
 1.200000E+01 34 99972 23 4 3 4
 1.600000E+01 35 99968 22 4 4 5
 2.000000E+01 46 99956 25 9 5 7
 2.400000E+01 66 99938 38 9 9 10
 2.800000E+01 88 99916 53 10 10 15
 3.200000E+01 120 99892 75 10 14 21
 3.600000E+01 142 99867 86 11 16 29
 4.000000E+01 184 99828 102 23 18 41
 4.400000E+01 227 99764 126 25 23 53
 4.800000E+01 294 99701 169 32 28 65
 5.200000E+01 363 99620 204 37 41 81
 5.600000E+01 463 99501 251 54 52 106
 6.000000E+01 601 99361 341 70 61 129
 6.400000E+01 743 99159 408 92 82 161
 6.800000E+01 970 98893 545 122 101 202
 7.200000E+01 1252 98561 709 141 134 268
 7.600000E+01 1655 98178 961 186 161 347
 8.000000E+01 2086 97609 1196 264 192 434
 8.400000E+01 2647 96927 1535 308 241 563
 8.800000E+01 3400 96093 1959 383 308 750
 9.200000E+01 4375 95054 2531 489 416 939
 9.600000E+01 5523 93772 3175 624 526 1198
 1.000000E+02 6899 92212 3973 741 657 1528
 1.040000E+02 8685 90238 4942 983 823 1937
 1.080000E+02 10847 87665 6096 1256 1043 2452
 1.120000E+02 13621 84540 7543 1653 1332 3093
 1.160000E+02 17061 80583 9464 2006 1693 3898
 1.200000E+02 20925 75891 11345 2507 2117 4956
 1.240000E+02 25415 70255 13377 3109 2671 6258
 1.280000E+02 30504 63814 15547 3763 3320 7874
 1.320000E+02 36242 56210 17752 4556 4141 9793
 1.360000E+02 42106 47916 19460 5413 5127 12106
 1.400000E+02 48262 38950 21053 6124 6370 14715
 1.440000E+02 54132 30241 21714 7018 7670 17730
 1.480000E+02 59435 22207 21461 7826 9057 21091
 1.520000E+02 64077 15202 20252 8368 10664 24793
 1.560000E+02 67749 9675 18069 8570 12337 28773
 1.600000E+02 70636 5800 15296 8576 14023 32741
 1.640000E+02 72734 3348 12275 8129 15719 36611
 1.680000E+02 74259 1835 9364 7483 17267 40145
 1.720000E+02 75192 1069 6602 6647 18621 43322
 1.760000E+02 75896 657 4487 5481 19801 46127
 1.800000E+02 76361 417 2933 4332 20735 48361
 1.840000E+02 76617 275 1832 3180 21454 50151
 1.880000E+02 76885 209 1151 2310 21969 51455
 1.920000E+02 77018 161 689 1665 22340 52324
 1.960000E+02 77107 138 385 1143 22623 52956
 2.000000E+02 77190 124 242 725 22806 53417

#Simulation ended (eff.: 0.947938, detail below)
	#Events: 1421457
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
