# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 20 99982 11 2 1 6
 8.000000E+00 23 99975 14 2 1 6
 1.200000E+01 30 99971 19 2 2 7
 1.600000E+01 33 99964 17 6 2 8
 2.000000E+01 45 99956 21 6 4 14
 2.400000E+01 66 99940 39 7 5 15
 2.800000E+01 79 99920 43 9 5 22
 3.200000E+01 94 99890 51 10 8 25
 3.600000E+01 136 99862 83 13 9 31
 4.000000E+01 147 99832 83 14 11 39
 4.400000E+01 202 99782 122 22 12 46
 4.800000E+01 262 99706 156 32 15 59
 5.200000E+01 326 99612 185 37 22 82
 5.600000E+01 392 99545 216 42 35 99
 6.000000E+01 499 99459 285 46 46 122
 6.400000E+01 613 99333 340 61 62 150
 6.800000E+01 793 99172 450 88 83 172
 7.200000E+01 1050 98933 588 132 105 225
 7.600000E+01 1290 98581 709 158 133 290
 8.000000E+01 1689 98147 962 197 168 362
 8.400000E+01 2183 97552 1251 250 216 466
 8.800000E+01 2744 96884 1578 305 275 586
 9.200000E+01 3517 96071 2027 394 349 747
 9.600000E+01 4374 95039 2494 495 429 956
 1.000000E+02 5517 93778 3123 630 548 1216
 1.040000E+02 6973 92053 3935 797 705 1536
 1.080000E+02 8769 89907 4895 1029 887 1958
 1.120000E+02 11071 87319 6226 1247 1105 2493
 1.160000E+02 13757 84127 7599 1627 1380 3151
 1.200000E+02 17034 80167 9268 1987 1765 4014
 1.240000E+02 20894 75466 11129 2489 2209 5067
 1.280000E+02 25552 69857 13332 3112 2719 6389
 1.320000E+02 30746 63261 15633 3712 3436 7965
 1.360000E+02 36767 55518 18111 4539 4228 9889
 1.400000E+02 42478 47424 19726 5439 5225 12088
 1.440000E+02 48249 38885 20883 6212 6411 14743
 1.480000E+02 54289 30129 21756 7029 7695 17809
 1.520000E+02 59346 22014 21289 7539 9168 21350
 1.560000E+02 63921 15033 19987 8299 10744 24891
 1.600000E+02 67717 9608 18024 8519 12435 28739
 1.640000E+02 70574 5806 15238 8526 14138 32672
 1.680000E+02 72786 3288 12373 8089 15808 36516
 1.720000E+02 74235 1857 9262 7524 17290 40159
 1.760000E+02 75357 1064 6690 6604 18665 43398
 1.800000E+02 76057 651 4530 5429 19896 46202
 1.840000E+02 76591 414 2934 4313 20874 48470
 1.880000E+02 76887 278 1751 3275 21616 50245
 1.920000E+02 77189 193 1185 2297 22188 51519
 1.960000E+02 77299 157 677 1634 22564 52424
 2.000000E+02 77378 137 432 1081 22832 53033

#Simulation ended (eff.: 0.947926, detail below)
	#Events: 1418712
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
