# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 5 15799 4 1 0 0
 8.000000E+00 6 15798 5 0 0 1
 1.200000E+01 5 15798 4 0 0 1
 1.600000E+01 10 15797 7 2 0 1
 2.000000E+01 10 15794 8 0 0 2
 2.400000E+01 19 15792 17 0 0 2
 2.800000E+01 23 15787 18 3 0 2
 3.200000E+01 29 15782 23 3 1 2
 3.600000E+01 31 15776 22 4 2 3
 4.000000E+01 46 15757 30 8 2 6
 4.400000E+01 57 15740 38 6 5 8
 4.800000E+01 79 15724 53 10 7 9
 5.200000E+01 110 15709 77 10 11 12
 5.600000E+01 151 15675 100 13 16 22
 6.000000E+01 193 15630 130 17 19 27
 6.400000E+01 247 15576 163 26 22 36
 6.800000E+01 334 15491 212 46 25 51
 7.200000E+01 454 15359 293 64 33 64
 7.600000E+01 561 15201 365 63 44 89
 8.000000E+01 743 15060 473 85 58 127
 8.400000E+01 905 14835 557 103 82 163
 8.800000E+01 1254 14559 798 129 106 221
 9.200000E+01 1583 14228 1004 166 127 286
 9.600000E+01 2008 13817 1270 195 164 379
 1.000000E+02 2580 13252 1629 263 204 484
 1.040000E+02 3186 12588 1968 340 251 627
 1.080000E+02 3978 11819 2430 415 318 815
 1.120000E+02 5043 10870 3083 503 416 1041
 1.160000E+02 6277 9802 3757 667 526 1327
 1.200000E+02 7783 8554 4606 843 669 1665
 1.240000E+02 9490 7073 5449 1103 859 2079
 1.280000E+02 11393 5622 6397 1292 1083 2621
 1.320000E+02 13453 4231 7287 1545 1337 3284
 1.360000E+02 15509 2961 7935 1814 1663 4097
 1.400000E+02 17845 1964 8723 2073 2041 5008
 1.440000E+02 20276 1209 9232 2478 2483 6083
 1.480000E+02 22268 676 9183 2753 2994 7338
 1.520000E+02 24256 364 8940 3014 3599 8703
 1.560000E+02 25663 172 8093 3273 4166 10131
 1.600000E+02 26911 82 7248 3258 4774 11631
 1.640000E+02 27701 47 6035 3219 5374 13073
 1.680000E+02 28105 26 4678 2957 5976 14494
 1.720000E+02 28435 14 3509 2640 6507 15779
 1.760000E+02 28647 8 2506 2332 6960 16849
 1.800000E+02 28543 7 1569 1837 7344 17793
 1.840000E+02 28727 6 1042 1459 7677 18549
 1.880000E+02 28678 4 627 1033 7919 19099
 1.920000E+02 28746 3 397 756 8083 19510
 1.960000E+02 28733 3 237 495 8207 19794
 2.000000E+02 28731 3 137 331 8289 19974

#Simulation ended (eff.: 0.950642, detail below)
	#Events: 613819
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
