# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4697 0 1 0 0
 8.000000E+00 2 4697 1 0 0 1
 1.200000E+01 6 4697 4 1 0 1
 1.600000E+01 5 4696 4 0 0 1
 2.000000E+01 4 4696 3 0 0 1
 2.400000E+01 8 4696 7 0 0 1
 2.800000E+01 10 4696 9 0 0 1
 3.200000E+01 7 4694 5 0 0 2
 3.600000E+01 13 4694 10 1 0 2
 4.000000E+01 15 4694 10 0 1 4
 4.400000E+01 16 4693 11 0 1 4
 4.800000E+01 22 4693 16 1 1 4
 5.200000E+01 28 4692 21 1 2 4
 5.600000E+01 34 4689 25 2 3 4
 6.000000E+01 37 4685 24 3 3 7
 6.400000E+01 56 4676 35 7 3 11
 6.800000E+01 91 4661 62 9 4 16
 7.200000E+01 101 4636 61 14 4 22
 7.600000E+01 124 4605 75 11 6 32
 8.000000E+01 147 4580 92 12 8 35
 8.400000E+01 190 4542 119 19 10 42
 8.800000E+01 268 4508 187 20 13 48
 9.200000E+01 337 4441 231 26 15 65
 9.600000E+01 412 4376 282 27 23 80
 1.000000E+02 535 4272 364 46 29 96
 1.040000E+02 721 4130 492 65 40 124
 1.080000E+02 841 3978 559 65 51 166
 1.120000E+02 1083 3787 708 119 57 199
 1.160000E+02 1416 3574 962 118 88 248
 1.200000E+02 1760 3290 1184 159 112 305
 1.240000E+02 2145 2981 1413 195 153 384
 1.280000E+02 2731 2637 1825 245 186 475
 1.320000E+02 3258 2227 2122 287 244 605
 1.360000E+02 3903 1823 2486 363 311 743
 1.400000E+02 4654 1399 2892 435 389 938
 1.440000E+02 5521 962 3315 563 497 1146
 1.480000E+02 6197 624 3556 595 630 1416
 1.520000E+02 6971 375 3777 721 756 1717
 1.560000E+02 7589 211 3826 780 904 2079
 1.600000E+02 8165 107 3769 865 1060 2471
 1.640000E+02 8662 62 3596 934 1231 2901
 1.680000E+02 8722 35 3008 1011 1408 3295
 1.720000E+02 8876 17 2557 955 1624 3740
 1.760000E+02 8900 8 2024 879 1790 4207
 1.800000E+02 8780 4 1426 820 1960 4574
 1.840000E+02 8804 2 1077 705 2105 4917
 1.880000E+02 8701 2 706 605 2214 5176
 1.920000E+02 8645 2 447 462 2312 5424
 1.960000E+02 8583 2 264 320 2388 5611
 2.000000E+02 8570 2 182 231 2430 5727

#Simulation ended (eff.: 0.955348, detail below)
	#Events: 256979
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
