# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4700 3 0 0 0
 8.000000E+00 6 4700 5 1 0 0
 1.200000E+01 2 4700 2 0 0 0
 1.600000E+01 8 4697 7 0 0 1
 2.000000E+01 6 4697 5 0 0 1
 2.400000E+01 11 4695 9 1 0 1
 2.800000E+01 15 4690 10 3 1 1
 3.200000E+01 23 4683 16 2 1 4
 3.600000E+01 31 4679 24 2 1 4
 4.000000E+01 32 4669 23 1 2 6
 4.400000E+01 34 4665 23 2 2 7
 4.800000E+01 64 4660 49 4 2 9
 5.200000E+01 88 4653 67 9 2 10
 5.600000E+01 99 4633 72 10 4 13
 6.000000E+01 112 4615 81 8 6 17
 6.400000E+01 133 4596 97 8 8 20
 6.800000E+01 171 4576 120 20 9 22
 7.200000E+01 232 4531 162 27 13 30
 7.600000E+01 259 4490 183 26 14 36
 8.000000E+01 368 4429 272 27 17 52
 8.400000E+01 459 4359 337 34 20 68
 8.800000E+01 580 4270 423 42 26 89
 9.200000E+01 705 4166 494 68 35 108
 9.600000E+01 936 3991 651 94 43 148
 1.000000E+02 1208 3771 840 117 66 185
 1.040000E+02 1478 3541 1009 144 93 232
 1.080000E+02 1882 3236 1274 164 134 310
 1.120000E+02 2372 2899 1589 208 176 399
 1.160000E+02 2886 2524 1877 272 217 520
 1.200000E+02 3599 2066 2318 319 281 681
 1.240000E+02 4254 1623 2658 414 344 838
 1.280000E+02 5048 1165 3117 482 430 1019
 1.320000E+02 5771 792 3387 583 542 1259
 1.360000E+02 6562 514 3695 655 683 1529
 1.400000E+02 7287 301 3838 767 845 1837
 1.440000E+02 7863 183 3794 856 1024 2189
 1.480000E+02 8370 101 3671 899 1194 2606
 1.520000E+02 8667 54 3309 983 1363 3012
 1.560000E+02 8786 33 2837 947 1542 3460
 1.600000E+02 8780 16 2297 896 1695 3892
 1.640000E+02 8817 10 1815 876 1859 4267
 1.680000E+02 8715 4 1270 790 2022 4633
 1.720000E+02 8634 3 867 632 2150 4985
 1.760000E+02 8620 1 610 521 2251 5238
 1.800000E+02 8535 1 371 387 2334 5443
 1.840000E+02 8493 1 233 287 2388 5585
 1.880000E+02 8483 1 149 206 2438 5690
 1.920000E+02 8445 1 86 127 2471 5761
 1.960000E+02 8428 1 53 89 2491 5795
 2.000000E+02 8421 1 29 59 2505 5828

#Simulation ended (eff.: 0.954917, detail below)
	#Events: 259659
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
