"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127481 19 6 1 3
"3" 8 48 127462 35 7 1 5
"4" 12 56 127452 40 7 3 6
"5" 16 67 127440 51 6 3 7
"6" 20 95 127413 65 14 5 11
"7" 24 120 127387 79 13 10 18
"8" 28 166 127342 106 20 16 24
"9" 32 218 127290 138 28 22 30
"10" 36 315 127191 212 27 26 50
"11" 40 390 127108 255 35 34 66
"12" 44 513 126982 335 50 43 85
"13" 48 651 126839 418 72 54 107
"14" 52 847 126642 547 98 67 135
"15" 56 1101 126386 711 118 85 187
"16" 60 1410 126061 889 166 110 245
"17" 64 1837 125624 1149 201 150 337
"18" 68 2342 125111 1449 238 194 461
"19" 72 2973 124468 1845 293 240 595
"20" 76 3748 123660 2278 402 312 756
"21" 80 4772 122619 2915 509 400 948
"22" 84 6113 121242 3740 660 499 1214
"23" 88 7652 119673 4660 787 643 1562
"24" 92 9726 117535 5890 999 832 2005
"25" 96 12311 114910 7463 1245 1051 2552
"26" 100 15423 111669 9236 1627 1344 3216
"27" 104 19407 107560 11540 2077 1720 4070
"28" 108 24313 102585 14364 2675 2156 5118
"29" 112 30139 96660 17633 3282 2754 6470
"30" 116 37069 89569 21387 4070 3437 8175
"31" 120 44898 81528 25335 4985 4333 10245
"32" 124 53741 72471 29299 6269 5433 12740
"33" 128 63561 62567 33408 7477 6812 15864
"34" 132 73642 52366 36735 8924 8419 19564
"35" 136 83789 42132 39178 10334 10361 23916
"36" 140 93713 32091 40610 11741 12551 28811
"37" 144 102650 23244 40356 12929 14986 34379
"38" 148 110212 15742 38509 13668 17606 40429
"39" 152 116060 9994 34761 14151 20372 46776
"40" 156 120310 5920 29512 14457 23204 53137
"41" 160 123044 3414 23774 13720 25938 59612
"42" 164 124777 1923 18080 12613 28463 65621
"43" 168 125842 1073 13036 10965 30796 71045
"44" 172 126423 683 8740 9161 32778 75744
"45" 176 126812 427 5746 7223 34412 79431
"46" 180 127002 294 3625 5441 35620 82316
"47" 184 127159 219 2197 3931 36533 84498
"48" 188 127250 177 1364 2673 37210 86003
"49" 192 127290 156 797 1823 37649 87021
"50" 196 127325 141 453 1206 37960 87706
"51" 200 127349 130 265 786 38143 88155
