"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 22 12738 12 4 2 4
"3" 8 25 12733 15 1 3 6
"4" 12 29 12731 18 2 3 6
"5" 16 36 12723 22 4 4 6
"6" 20 40 12718 23 6 5 6
"7" 24 47 12713 22 9 5 11
"8" 28 58 12701 31 5 7 15
"9" 32 64 12694 34 7 7 16
"10" 36 74 12686 36 9 9 20
"11" 40 88 12672 35 18 12 23
"12" 44 100 12660 40 16 16 28
"13" 48 109 12650 41 13 20 35
"14" 52 119 12636 45 14 20 40
"15" 56 146 12612 55 20 25 46
"16" 60 166 12593 64 12 32 58
"17" 64 180 12577 68 13 37 62
"18" 68 190 12564 69 16 40 65
"19" 72 211 12544 67 24 46 74
"20" 76 230 12526 67 24 49 90
"21" 80 253 12506 75 22 54 102
"22" 84 268 12490 67 24 59 118
"23" 88 288 12471 69 31 62 126
"24" 92 305 12452 69 26 66 144
"25" 96 330 12428 80 22 70 158
"26" 100 349 12406 79 29 77 164
"27" 104 372 12386 87 26 79 180
"28" 108 393 12366 84 27 88 194
"29" 112 406 12352 77 26 94 209
"30" 116 422 12336 71 35 98 218
"31" 120 437 12319 65 35 103 234
"32" 124 453 12303 66 34 107 246
"33" 128 470 12287 63 37 117 253
"34" 132 494 12264 72 34 119 269
"35" 136 514 12241 72 34 125 283
"36" 140 533 12221 72 32 129 300
"37" 144 556 12200 80 31 136 309
"38" 148 567 12190 68 34 143 322
"39" 152 582 12176 61 29 148 344
"40" 156 604 12156 64 28 153 359
"41" 160 617 12142 63 23 156 375
"42" 164 630 12125 51 32 162 385
"43" 168 649 12111 49 29 171 400
"44" 172 663 12096 48 30 173 412
"45" 176 677 12081 51 24 178 424
"46" 180 689 12070 51 22 182 434
"47" 184 695 12065 45 18 187 445
"48" 188 700 12060 35 18 190 457
"49" 192 709 12051 30 20 195 464
"50" 196 717 12043 27 20 199 471
"51" 200 726 12034 28 14 203 481
