# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 1 7000 1 0 0 0
 8.000000E+00 5 7000 5 0 0 0
 1.200000E+01 6 7000 6 0 0 0
 1.600000E+01 3 6998 2 1 0 0
 2.000000E+01 12 6997 10 1 0 1
 2.400000E+01 15 6992 13 1 0 1
 2.800000E+01 12 6991 9 1 1 1
 3.200000E+01 20 6989 17 1 1 1
 3.600000E+01 31 6986 26 2 1 2
 4.000000E+01 35 6971 21 5 2 7
 4.400000E+01 56 6959 39 6 2 9
 4.800000E+01 60 6949 42 4 4 10
 5.200000E+01 89 6929 65 7 4 13
 5.600000E+01 114 6911 88 5 4 17
 6.000000E+01 131 6889 91 14 6 20
 6.400000E+01 150 6860 98 17 10 25
 6.800000E+01 207 6833 139 22 15 31
 7.200000E+01 289 6782 199 22 24 44
 7.600000E+01 351 6722 239 27 29 56
 8.000000E+01 450 6643 310 30 34 76
 8.400000E+01 594 6539 400 65 41 88
 8.800000E+01 735 6390 508 70 47 110
 9.200000E+01 971 6212 656 106 70 139
 9.600000E+01 1142 5969 753 111 91 187
 1.000000E+02 1534 5723 1040 139 111 244
 1.040000E+02 1873 5401 1279 140 139 315
 1.080000E+02 2337 5112 1589 190 171 387
 1.120000E+02 2912 4641 2013 231 203 465
 1.160000E+02 3508 4155 2392 273 259 584
 1.200000E+02 4295 3620 2887 351 324 733
 1.240000E+02 5282 3038 3500 455 389 938
 1.280000E+02 6186 2410 3955 597 467 1167
 1.320000E+02 7376 1794 4628 694 576 1478
 1.360000E+02 8759 1226 5380 836 704 1839
 1.400000E+02 9779 782 5633 960 904 2282
 1.440000E+02 11051 444 6072 1141 1096 2742
 1.480000E+02 11959 247 6065 1276 1346 3272
 1.520000E+02 12847 131 5960 1412 1588 3887
 1.560000E+02 13423 72 5539 1445 1884 4555
 1.600000E+02 13651 32 4825 1443 2172 5211
 1.640000E+02 13866 21 4121 1426 2444 5875
 1.680000E+02 13738 10 3195 1312 2724 6507
 1.720000E+02 13715 5 2424 1264 2981 7046
 1.760000E+02 13542 2 1716 1063 3187 7576
 1.800000E+02 13379 2 1167 802 3377 8033
 1.840000E+02 13351 0 773 683 3528 8367
 1.880000E+02 13205 0 443 485 3640 8637
 1.920000E+02 13206 0 266 390 3727 8823
 1.960000E+02 13192 0 178 246 3793 8975
 2.000000E+02 13158 0 98 167 3835 9058

#Simulation ended (eff.: 0.961959, detail below)
	#Events: 467640
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
